Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000170265,ZNF282,0.023453717047323755,-0.5515107530946661,1.0,0.03198673519303216,0.5515107530946661,1.0
ENSG00000170260,ZNF212,0.02149924062671344,0.20010161703594154,1.0,0.01599336759651608,-0.20010161703594154,1.0
ENSG00000204946,ZNF783,0.050327767830715554,0.2932110214274237,1.0,0.0383840822316386,-0.2932110214274237,1.0
ENSG00000196453,ZNF777,0.01710166868034024,0.8781735221485789,1.0,0.0063973470386064326,-0.8781735221485789,1.0
ENSG00000181220,ZNF746,0.01954476420610313,-0.8086685925917907,1.0,0.03198673519303216,0.8086685925917907,1.0
ENSG00000133619,KRBA1,0.014169954049424768,-0.7998983829640585,1.0,0.022390714635122513,0.7998983829640585,1.0
ENSG00000181444,ZNF467,0.01661304957518766,-0.5775059616276108,1.0,0.022390714635122513,0.5775059616276108,1.0
ENSG00000197558,SSPO,0.0024430955257628913,-1.1218264778514202,1.0,0.0031986735193032163,1.1218264778514202,1.0
ENSG00000106479,ZNF862,0.01710166868034024,0.14120792798237325,1.0,0.012794694077212865,-0.14120792798237325,1.0
ENSG00000204934,ATP6V0E2-AS1,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000171130,ATP6V0E2,0.02540819346793407,-0.6793082421504693,1.0,0.0383840822316386,0.6793082421504693,1.0
ENSG00000273293,AC093458.1,0.0009772382103051564,-1.1218264778514193,1.0,0.0,1.1218264778514193,1.0
ENSG00000106526,ACTR3C,0.0019544764206103128,-1.3848608836852145,1.0,0.0031986735193032163,1.3848608836852145,1.0
ENSG00000188707,ZBED6CL,0.007329286577288673,-1.028717073459939,1.0,0.012794694077212865,1.028717073459939,1.0
ENSG00000127399,LRRC61,0.02198785973186602,0.009418055426832161,1.0,0.0191920411158193,-0.009418055426832161,1.0
ENSG00000106538,RARRES2,0.22916236031655918,-0.47412822178230196,1.0,0.3166686784110184,0.47412822178230196,1.0
ENSG00000214022,REPIN1,0.08844005803261666,-0.28645717962422035,1.0,0.10555622613700613,0.28645717962422035,1.0
ENSG00000196456,ZNF775,0.010261001208204142,-0.5692854548226416,1.0,0.012794694077212865,0.5692854548226416,1.0
ENSG00000284691,AC073111.4,0.04299848125342688,-0.6904871662434768,1.0,0.06717214390536753,0.6904871662434768,1.0
ENSG00000242258,LINC00996,0.020033383311255707,-1.1218264778514202,1.0,0.04158275575094181,1.1218264778514202,1.0
ENSG00000171115,GIMAP8,0.021010621521560864,-0.24735735993527985,1.0,0.022390714635122513,0.24735735993527985,1.0
ENSG00000179144,GIMAP7,0.02394233615247633,0.9370672112021472,1.0,0.00959602055790965,-0.9370672112021472,1.0
ENSG00000133574,GIMAP4,0.0493505296204104,0.15828144134131428,1.0,0.04158275575094181,-0.15828144134131428,1.0
ENSG00000133561,GIMAP6,0.037135051991595946,-0.14044215601876786,1.0,0.0383840822316386,0.14044215601876786,1.0
ENSG00000106560,GIMAP2,0.01954476420610313,-0.1565918960120971,1.0,0.0191920411158193,0.1565918960120971,1.0
ENSG00000213203,GIMAP1,0.02540819346793407,-0.5638310247305336,1.0,0.03518540871233538,0.5638310247305336,1.0
ENSG00000196329,GIMAP5,0.06205462635437743,-0.9162423442015268,1.0,0.11515224669491578,0.9162423442015268,1.0
ENSG00000106565,TMEM176B,0.2399119806299159,-0.3034332843413685,1.0,0.2942779637758959,0.3034332843413685,1.0
ENSG00000002933,TMEM176A,0.13876782586333222,-0.5292507930203896,1.0,0.1983177581967994,0.5292507930203896,1.0
ENSG00000002726,AOC1,0.01661304957518766,0.4224940383723892,1.0,0.00959602055790965,-0.4224940383723892,1.0
ENSG00000055118,KCNH2,0.0034203337360680475,0.2932110214274237,1.0,0.0,-0.2932110214274237,1.0
ENSG00000164867,NOS3,0.00537481015667836,-0.7067889785725772,1.0,0.0063973470386064326,0.7067889785725772,1.0
ENSG00000181652,ATG9B,0.0019544764206103128,-0.38486088368521365,1.0,0.0,0.38486088368521365,1.0
ENSG00000197150,ABCB8,0.03273748004522274,-0.7067889785725772,1.0,0.05117877630885146,0.7067889785725772,1.0
ENSG00000213199,ASIC3,0.0039089528412206255,0.4631360228697359,1.0,0.0,-0.4631360228697359,1.0
ENSG00000164885,CDK5,0.016124430470035082,-0.6193261373222381,1.0,0.022390714635122513,0.6193261373222381,1.0
ENSG00000164889,SLC4A2,0.07280424666773415,-0.17841000621778846,1.0,0.0799668379825804,0.17841000621778846,1.0
ENSG00000164896,FASTK,0.10358725029234658,-0.644504700318234,1.0,0.1599336759651608,0.644504700318234,1.0
ENSG00000164897,TMUB1,0.07280424666773415,-0.0015322441337093373,1.0,0.07037081742467076,0.0015322441337093373,1.0
ENSG00000133612,AGAP3,0.07378148487803932,-0.10271765490371587,1.0,0.0767681644632772,0.10271765490371587,1.0
ENSG00000285480,AC021097.2,0.0034203337360680475,-0.7067889785725772,1.0,0.0031986735193032163,0.7067889785725772,1.0
ENSG00000033050,ABCF2,0.03762367109674852,0.11918162165237423,1.0,0.03198673519303216,-0.11918162165237423,1.0
ENSG00000033100,CHPF2,0.06254324545953001,-0.017489818036685367,1.0,0.060774796866761106,0.017489818036685367,1.0
ENSG00000082014,SMARCD3,0.030783003624612428,-0.29175147929373324,1.0,0.03518540871233538,0.29175147929373324,1.0
ENSG00000272661,AC021097.1,0.00537481015667836,-1.4437545727387828,1.0,0.012794694077212865,1.4437545727387828,1.0
ENSG00000013374,NUB1,0.09283762997898987,0.06328492740556779,1.0,0.08636418502118684,-0.06328492740556779,1.0
ENSG00000187260,WDR86,0.0034203337360680475,0.2932110214274237,1.0,0.0,-0.2932110214274237,1.0
ENSG00000127377,CRYGN,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000106615,RHEB,0.05179362514617329,-0.4247536108087271,1.0,0.06717214390536753,0.4247536108087271,1.0
ENSG00000106617,PRKAG2,0.016124430470035082,-0.6193261373222381,1.0,0.022390714635122513,0.6193261373222381,1.0
ENSG00000239911,PRKAG2-AS1,0.004886191051525783,-0.24735735993527985,1.0,0.0031986735193032163,0.24735735993527985,1.0
ENSG00000178234,GALNT11,0.008795143892746408,1.541138534871009,1.0,0.0,-1.541138534871009,1.0
ENSG00000055609,KMT2C,0.03322609915037532,-0.057696140431705345,1.0,0.03198673519303216,0.057696140431705345,1.0
ENSG00000261455,LINC01003,0.004886191051525783,-1.2473573599352799,1.0,0.00959602055790965,1.2473573599352799,1.0
ENSG00000196584,XRCC2,0.0014658573154577347,-1.7067889785725763,1.0,0.0031986735193032163,1.7067889785725763,1.0
ENSG00000133627,ACTR3B,0.006840667472136095,-0.38486088368521454,1.0,0.0063973470386064326,0.38486088368521454,1.0
ENSG00000214106,PAXIP1-AS2,0.0009772382103051564,-3.12182647785142,1.0,0.00959602055790965,3.12182647785142,1.0
ENSG00000157212,PAXIP1,0.007817905682441251,-1.2042886380433941,1.0,0.01599336759651608,1.2042886380433941,1.0
ENSG00000273183,AC093726.2,0.0014658573154577347,-0.7067889785725754,1.0,0.0,0.7067889785725754,1.0
ENSG00000273344,PAXIP1-AS1,0.011726858523661877,-0.0629327887978528,1.0,0.00959602055790965,0.0629327887978528,1.0
ENSG00000273117,AC144652.1,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000186480,INSIG1,0.04153262393796915,-0.36798706512081836,1.0,0.05117877630885146,0.36798706512081836,1.0
