"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.34166225471414e-07,1.01762989402179,0.27,0.131,0.00967142293230555,"1","CYP3A5"
9.94363671110786e-07,0.479575598935777,0.77,0.611,0.01029464708701,"1","APOH"
1.78098138290818e-06,0.996587478459905,0.25,0.118,0.0184385002572484,"1","ASS1"
1.85910454085332e-06,0.681843569765896,0.385,0.217,0.0192473093114544,"1","NPM1"
2.06513020750761e-06,0.540850343380349,0.496,0.321,0.0213802930383263,"1","DHCR24"
2.09568076759132e-06,0.955591935563316,0.283,0.144,0.0216965829868729,"1","NAMPT"
2.11396746551892e-06,0.399059000657816,0.66,0.434,0.0218859051705174,"1","SERPINF2"
2.21992768748515e-06,0.41929979309544,0.816,0.681,0.0229829113485337,"1","APOC3"
3.69747882067739e-06,0.624618701072947,0.475,0.308,0.038279998230473,"1","NQO1"
3.85916895781859e-06,0.722466024471091,0.385,0.228,0.0399539762202959,"1","COL18A1"
4.1463551078027e-06,0.742674462594659,0.352,0.199,0.0429272144310814,"1","PRDX5"
4.43121879101031e-06,0.68283964819738,0.467,0.303,0.0458764081433298,"1","CYP2E1"
4.76659523414144e-06,0.847011122409394,0.34,0.193,0.0493485604590663,"1","EIF6"
6.41808741221616e-06,0.711770650168028,0.443,0.284,0.0664464589786739,"1","LBP"
9.25427573617146e-06,0.552808698481921,0.434,0.266,0.0958095166965831,"1","KRT18"
1.0113983103836e-05,0.527776577805135,0.537,0.362,0.104710067074014,"1","MT1E"
1.0768697660042e-05,0.614350365619119,0.443,0.289,0.111488326874415,"1","ITIH3"
1.19905674833932e-05,0.588012229810757,0.5,0.335,0.12413834515557,"1","NDUFA13"
1.3620837468874e-05,0.293120297593477,0.943,0.868,0.141016530315253,"1","C3"
1.36739041433617e-05,0.535613695014201,0.615,0.474,0.141565929596224,"1","GLUL"
1.42150940708694e-05,0.537713286038284,0.611,0.447,0.147168868915711,"1","AKR1C1"
1.46020223472993e-05,0.761514902127788,0.328,0.19,0.15117473736159,"1","NDUFB7"
1.58727401835034e-05,0.344045846316764,0.869,0.789,0.164330479119811,"1","FGG"
1.63256533640621e-05,0.391331638633204,0.471,0.289,0.169019489278134,"1","IGFBP1"
2.14886985022316e-05,0.706495708127354,0.307,0.172,0.222472495593604,"1","NDUFS5"
2.3969315072867e-05,0.589967154417983,0.459,0.311,0.248154318949393,"1","TMEM176B"
2.55251804949254e-05,0.459100801153415,0.459,0.295,0.264262193663963,"1","ATP6V0C"
3.04436025287803e-05,0.659665648172147,0.41,0.271,0.315182616980463,"1","CFH"
4.009242446862e-05,0.37009579509467,0.73,0.573,0.415076870523623,"1","TTR"
4.07893527918166e-05,0.57130288654049,0.287,0.155,0.422292169453677,"1","SDC1"
4.25060730844159e-05,0.694827703354349,0.299,0.171,0.440065374642957,"1","AOX1"
4.55372318330204e-05,0.454258563134834,0.676,0.541,0.47144696116726,"1","FN1"
4.57703137350008e-05,0.41085508869711,0.68,0.52,0.473860058098463,"1","AMBP"
4.82634883367333e-05,0.697004626454628,0.336,0.203,0.4996718947502,"1","C2"
5.0472824933204e-05,0.308252153398638,0.902,0.818,0.522545156533461,"1","SERPINA3"
5.40116359117612e-05,0.915519900339685,0.25,0.137,0.559182466594464,"1","CPLX2"
5.46493410145018e-05,0.604154598513231,0.307,0.175,0.565784627523137,"1","ATF4"
5.56481646046786e-05,0.453650913144404,0.693,0.558,0.576125448152237,"1","CLU"
