"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.22600572978483e-09,0.685921954502381,0.315,0.197,3.09993557929836e-05,"0","LEAP2"
2.15039388752323e-42,0.685512067023133,0.902,0.704,2.99463852776484e-38,"0","AHSG"
1.50865282756099e-29,0.684908045581398,0.57,0.301,2.10094992766144e-25,"0","PLA2G2A"
7.93023062082919e-08,0.681034721337271,0.263,0.164,0.00110436391625667,"0","HGD"
1.69559384011113e-11,0.672329500690982,0.317,0.181,2.36128398173875e-07,"0","CYP3A5"
1.91217894811073e-22,0.669739412656102,0.531,0.288,2.662900403139e-18,"0","MT-ND1"
1.69057112560583e-14,0.668321023530834,0.469,0.294,2.35428934951868e-10,"0","ASL"
1.43459724925092e-76,0.648450677298348,0.999,0.948,1.99782012930683e-72,"0","MT2A"
9.05212503252579e-08,0.624846255354406,0.324,0.218,0.00126059893202954,"0","DDT"
1.13832131559009e-29,0.622514932775853,0.824,0.61,1.58522626409076e-25,"0","SERPINF2"
6.53542579179642e-20,0.617869320658225,0.657,0.456,9.1012339576557e-16,"0","DHCR24"
2.02464909457735e-07,0.615446379709694,0.266,0.168,0.00281952632910842,"0","PROC"
2.9955168452018e-09,0.61299554973465,0.342,0.222,4.17155675862802e-05,"0","SCP2"
1.07504143744583e-10,0.605691973045469,0.408,0.267,1.49710270578706e-06,"0","ACADVL"
2.46114037458475e-12,0.601079416755873,0.407,0.253,3.42738408564673e-08,"0","ALDH4A1"
1.91407520421589e-07,0.600278883095701,0.288,0.187,0.00266554112939104,"0","CPB2"
8.42993010552934e-10,0.595421424018725,0.357,0.228,1.17395206649602e-05,"0","LY6E"
3.33203200474981e-16,0.594006034481086,0.648,0.458,4.64018776981459e-12,"0","DCXR"
3.71919310156614e-53,0.589958018373711,0.994,0.751,5.179348313241e-49,"0","APOC1"
7.89100514449193e-12,0.586064839123879,0.379,0.23,1.09890137642195e-07,"0","IL32"
7.71339882038152e-17,0.581894992087186,0.63,0.442,1.07416791972633e-12,"0","TMEM176B"
3.14549227623075e-45,0.580012430596453,0.982,0.864,4.38041254387894e-41,"0","MT-ATP6"
7.42028883555969e-18,0.572680794386943,0.638,0.427,1.03334942324004e-13,"0","CYP2C9"
2.40681930847713e-17,0.572359570886392,0.615,0.412,3.35173656898526e-13,"0","ADH1B"
3.2315334104451e-11,0.57226308116332,0.438,0.292,4.50023342738584e-07,"0","ADH1C"
1.07583188789598e-08,0.567854168146035,0.342,0.223,0.000149820348708394,"0","PC"
7.97931031086813e-06,0.56563809915441,0.284,0.198,0.11111987538915,"0","EFNA1"
2.20566599862774e-10,0.551456039868083,0.357,0.222,3.071610469689e-06,"0","FAH"
1.12879246818795e-22,0.548407999194161,0.843,0.706,1.57195639119853e-18,"0","C1S"
8.43074192183867e-06,0.548140450839925,0.281,0.195,0.117406512003525,"0","SOD1"
1.15086375141799e-06,0.528109483379592,0.265,0.172,0.0160269286022469,"0","GOT2"
3.2296331381543e-07,0.526382049478272,0.274,0.174,0.00449758710819368,"0","PTPRF"
2.83967366644885e-08,0.518920311924932,0.317,0.201,0.000395452954789667,"0","CDO1"
2.61011606173135e-10,0.514013988698382,0.336,0.202,3.63484762756708e-06,"0","LGALS4"
1.00898379897887e-07,0.506754233650868,0.388,0.272,0.00140511083845797,"0","ST6GAL1"
6.40963116035248e-16,0.50251789833482,0.728,0.545,8.92605235390687e-12,"0","GATM"
3.58870609521744e-06,0.495073569970564,0.309,0.216,0.049976321081998,"0","MASP2"
5.215118970186e-12,0.491537377600384,0.571,0.414,7.26257467788102e-08,"0","CFH"
2.14614715049971e-12,0.487659563721895,0.589,0.429,2.98872452178589e-08,"0","IGFBP1"
2.74694930000284e-14,0.48638064593168,0.669,0.503,3.82540159518395e-10,"0","RARRES2"
7.39020929230667e-17,0.483414777819516,0.747,0.581,1.02916054604663e-12,"0","P4HB"
1.30540572159088e-07,0.470312927624225,0.337,0.225,0.00181790800788746,"0","H19"
6.66599514637327e-06,0.460783326919949,0.308,0.216,0.0928306484083942,"0","PERP"
0.000190852849834792,0.460508658658122,0.257,0.187,1,"0","INSIG1"
6.68853254661971e-07,0.455652572462686,0.293,0.194,0.00931445042442261,"0","HMGCL"
4.87643460190523e-09,0.450516652216911,0.51,0.377,6.79092282661323e-05,"0","COL18A1"
1.69024733083273e-21,0.449327967662811,0.916,0.73,2.35383843291767e-17,"0","MT-CO3"
6.15529406554592e-07,0.44435391306842,0.305,0.201,0.00857186251567925,"0","NPW"
9.86094983718679e-05,0.443632184620695,0.25,0.175,1,"0","BCL2L1"
8.26441731126971e-06,0.438829866596782,0.398,0.302,0.115090275476742,"0","NEAT1"
8.3086568666972e-12,0.418959932637358,0.765,0.63,1.15706355525625e-07,"0","SELENOP"
1.1536628605309e-26,0.417502732831413,0.963,0.796,1.60659089957533e-22,"0","APOC2"
0.000219055106545835,0.408232662005867,0.354,0.277,1,"0","VKORC1"
0.000190740922854175,0.405228672319348,0.269,0.195,1,"0","LYPLA1"
6.21595898592289e-10,0.401100196912462,0.57,0.408,8.65634448379622e-06,"0","PEBP1"
7.17738572147099e-05,0.401054808447879,0.251,0.174,0.999522735572051,"0","MTTP"
6.43924517544833e-09,0.401008276652784,0.58,0.45,8.96729283132934e-05,"0","KRT18"
2.11844956440425e-33,0.398759361750058,1,0.921,2.95015286338936e-29,"0","APOE"
4.32244504160469e-09,0.393481400327885,0.598,0.463,6.01943696493869e-05,"0","TMEM176A"
6.32666289584547e-06,0.369904394416144,0.404,0.301,0.088105107487544,"0","YIF1A"
5.23850632718538e-06,0.36989790250107,0.401,0.299,0.0729514391123836,"0","SLC38A2"
0.00155218869386742,0.369297249331825,0.262,0.199,1,"0","FASN"
2.72395916528477e-05,0.354617490067384,0.362,0.269,0.379338553357558,"0","DBI"
5.98004089711632e-05,0.349793877334574,0.25,0.171,0.832780495332418,"0","PTGR1"
0.00132957683867916,0.347033794149334,0.269,0.205,1,"0","UQCRC1"
