Feature,Normalized.Dispersion
ENSG00000126705,0.4077829840458943
ENSG00000000938,5.499740938469131
ENSG00000126709,-0.8833148177023008
ENSG00000009780,-0.5575874688937869
ENSG00000117758,3.9755944563655605
ENSG00000269971,2.6510896968028725
ENSG00000117751,-1.4800731076942562
ENSG00000130775,1.0295562542870131
ENSG00000117748,0.8814514413459767
ENSG00000130768,-2.465445919888024
ENSG00000158156,0.3453153082407806
ENSG00000158161,-0.7516333448779329
ENSG00000169403,-0.7172540287530224
ENSG00000126698,-1.3955670008777468
ENSG00000130770,-0.8347233945441872
ENSG00000270605,-0.1095507127450521
ENSG00000130766,-0.8423309082116454
ENSG00000130772,3.559746350801255
ENSG00000204138,0.33365263019140523
ENSG00000180198,-0.7764423058597397
ENSG00000242125,0.5857508348807778
ENSG00000180098,-0.4262200789697299
ENSG00000197989,-0.4080370684508339
ENSG00000120656,-0.02032117861004445
ENSG00000188060,6.439117191344953
ENSG00000270103,4.577703203017662
ENSG00000162419,-0.03320388129539548
ENSG00000198492,-0.0532752766207404
ENSG00000116329,nan
ENSG00000159023,-0.4093253195755728
ENSG00000253304,-0.6827147036150559
ENSG00000116350,-0.676688916204273
ENSG00000116353,2.0443232842109995
ENSG00000060656,0.7607906203289776
ENSG00000162510,3.057470770848155
ENSG00000186056,-0.025103295350680215
ENSG00000287510,nan
ENSG00000162511,-1.3408575906695321
ENSG00000223382,nan
ENSG00000162512,-0.3674527117367018
ENSG00000134644,-0.8319404000160343
ENSG00000060688,-1.9839993435726277
ENSG00000121766,1.9630281528294584
ENSG00000121769,-1.5150771585753842
ENSG00000168528,0.3986665877393837
ENSG00000284543,nan
ENSG00000142910,-0.27868032213882027
ENSG00000162517,0.7157831042909557
ENSG00000084636,9.012825979808117
ENSG00000121753,2.5799048523802584
ENSG00000134668,11.205515750545404
ENSG00000184007,0.666686014645922
ENSG00000121774,1.696763894016855
ENSG00000121775,-1.1924422176600018
ENSG00000025800,2.2396050350010848
ENSG00000250135,-1.1204476565704429
ENSG00000084652,2.195165789652018
ENSG00000160050,0.5959813347276142
ENSG00000224066,0.1992055744581075
ENSG00000160051,1.8874680099402805
ENSG00000160055,-0.34140488532060737
ENSG00000084623,5.545598654153874
ENSG00000183615,-0.6914255952525147
ENSG00000182866,1.0491114540290283
ENSG00000116478,-1.3606293186950709
ENSG00000175130,1.9324361436569797
ENSG00000225828,1.5260765814193635
ENSG00000160058,-2.4865433657984393
ENSG00000273274,nan
ENSG00000160062,-0.7310777246800941
ENSG00000176261,0.7842545804440809
ENSG00000162521,6.6514317204886595
ENSG00000162520,-2.3656702622525363
ENSG00000162522,4.579525081114843
ENSG00000134684,-0.853584327948088
ENSG00000116497,2.3748855989087505
ENSG00000160097,nan
ENSG00000121900,-0.7097443484466153
ENSG00000116514,1.38235009367504
ENSG00000004455,-1.895148864638043
