Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000176371,ZSCAN2,0.011158087930778007,0.12305909072742005,0.21730484576530357,244,0.11133121695770826,224
ENSG00000103544,VPS35L,0.011157703300428852,0.12403004915260318,0.21885985151261808,1015,0.4906293830166852,752
ENSG00000139971,ARMH4,0.011148493871214932,0.12293462097530439,0.21715290310640867,159,0.07844217662814548,153
ENSG00000004468,CD38,0.011147947008534737,0.11439045883442955,0.20442456404331386,27,0.013689812387079128,27
ENSG00000109471,IL2,0.01114443109686682,0.08678706978662531,0.1613669674709053,6,0.0023659646990370096,6
ENSG00000162852,CNST,0.011139373228241935,0.12450657956763367,0.21963214545725326,735,0.36316386935719736,586
ENSG00000108798,ABI3,0.011133366319770022,0.12447531766587683,0.2195998476282285,431,0.20656763253539917,376
ENSG00000153147,SMARCA5,0.011132263040184446,0.12493962583654783,0.22030435948339386,2308,1.0883016546445916,1234
ENSG00000147206,NXF3,0.011129218536212713,0.09689185297025626,0.17760887396018216,10,0.0038056459177947684,10
ENSG00000124215,CDH26,0.011125565650940018,0.11769630319069058,0.20944926254801807,38,0.01765372507561568,37
ENSG00000042088,TDP1,0.011120117522429912,0.12482150155338245,0.22011896581402604,356,0.16416621730711595,314
ENSG00000152422,XRCC4,0.011118762810451455,0.12395399800385176,0.21877119322895092,186,0.08511982242905522,177
ENSG00000163818,LZTFL1,0.011116760379283283,0.12504379883918348,0.2204651170465388,446,0.2093012446642195,387
ENSG00000060749,QSER1,0.011113599592755574,0.12526063390260922,0.220808527434823,633,0.2924635725656938,516
ENSG00000121903,ZSCAN20,0.011112540540672499,0.11641475687559089,0.20751716833863612,26,0.01282471548936744,26
ENSG00000218739,CEBPZOS,0.011107299835944353,0.12554860591255435,0.22117114138003394,687,0.313255066587953,531
ENSG00000099308,MAST3,0.011106904630445833,0.1255286802043809,0.2211590194518418,682,0.3299447950240434,563
ENSG00000068120,COASY,0.011105289252189284,0.12538427686710718,0.22097349584250886,475,0.2209837299611748,393
ENSG00000079785,DDX1,0.01110475263352688,0.12578378903458476,0.22151639755815414,1423,0.6539538835016405,910
ENSG00000152503,TRIM36,0.01110275173344902,0.12154346390764337,0.21516632422368026,67,0.026607973010434917,63
ENSG00000008405,CRY1,0.011099577169070817,0.1255219309924578,0.2211590194518418,448,0.22139610659289422,394
ENSG00000186174,BCL9L,0.011094936309497273,0.1261062467145977,0.22204468512510211,1728,0.8600336332682204,1067
ENSG00000285447,ZNF883,0.011092614090572241,0.10928518519202757,0.19671101281936887,13,0.006324306972337995,13
ENSG00000254470,AP5B1,0.01109050963385043,0.12613141452317844,0.22204623157875608,831,0.4031159982877666,642
ENSG00000196507,TCEAL3,0.011087371882442874,0.11336523077024041,0.20287039502624613,26,0.01124467110789164,26
ENSG00000270379,HEATR9,0.011087261763457878,0.1158872405019391,0.20675073928968488,23,0.014828425366403015,22
ENSG00000168283,BMI1,0.011086715632825572,0.1263962226788582,0.22239665683829082,1792,0.8868909352732962,1098
ENSG00000130414,NDUFA10,0.011086280383103234,0.12640536795251522,0.22239665683829082,1574,0.7334298993987604,984
ENSG00000159063,ALG8,0.01108511106662529,0.12617205419315125,0.22208482213358455,565,0.2610740267386656,476
ENSG00000177030,DEAF1,0.01107538188736603,0.12669546533995302,0.22278267462037493,1070,0.5095560362839282,767
ENSG00000150873,C2orf50,0.011073933735222422,0.1160258564939265,0.2069544840608132,28,0.009389465124670522,27
ENSG00000214562,NUTM2D,0.011069496580464917,0.1255704402565465,0.22118662276462228,179,0.08505598140202614,168
ENSG00000214941,ZSWIM7,0.011068976617230136,0.12652374695934343,0.2225652216174215,440,0.20071147290391525,368
ENSG00000176476,SGF29,0.011068239361393787,0.12636955201502498,0.22238627619501075,312,0.1439582965272649,277
ENSG00000039319,ZFYVE16,0.01106801193297793,0.12689211427240044,0.22305120843693904,930,0.4407087701494016,689
ENSG00000197496,SLC2A10,0.011061150110648246,0.12613703293234635,0.22204623157875608,216,0.09122280717363111,197
ENSG00000172795,DCP2,0.011059058155325381,0.12703996421975283,0.22324166183475222,583,0.2802165971676564,489
ENSG00000159899,NPR2,0.011057039833135817,0.12671466578448953,0.22278548622941363,308,0.1653859178210163,277
ENSG00000114098,ARMC8,0.011056707903585126,0.12730843454716223,0.22362072102285416,1198,0.5782725297270495,833
ENSG00000164654,MIOS,0.01105619369990888,0.12701516103647936,0.22322121283429786,516,0.23663961900427805,414
ENSG00000254997,KRTAP5-9,0.011054824781069346,0.10902611795240458,0.1962863761033309,13,0.007603542710652277,13
ENSG00000224877,NDUFAF8,0.011054253034871179,0.12741273801877906,0.22378074799237338,1368,0.6546976534981276,919
ENSG00000181195,PENK,0.011054209316472776,0.11812654209763251,0.21006056164498232,30,0.022158435951002926,29
ENSG00000277531,PNMA8C,0.011053936225023406,0.12206222339500639,0.21590432294615947,41,0.01918137220310376,39
ENSG00000172878,METAP1D,0.011052094020743948,0.12641480370122737,0.22239665683829082,270,0.12804598400932116,239
ENSG00000230797,YY2,0.011046614588224812,0.11575418873776555,0.20657285708815412,29,0.01266365447894923,29
