Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000111605,CPSF6,0.08490553124950383,-0.04051675038877489,1.0,0.0891651199618574,0.11715298132218432,1.0,0.08272956309464195,0.006688909640179208,1.0
ENSG00000274979,AC020656.2,0.0005513346185032716,-0.7316786549418559,1.0,0.0,1.8216970977960134,1.0,0.0,2.047103178086087,1.0
ENSG00000090382,LYZ,0.4829691258088659,0.6524369547241162,0.25321477995558295,0.3566604798474296,-0.34057433110286395,1.0,0.24818868928392585,-0.8910061481331515,0.3056027486262333
ENSG00000257764,AC020656.1,0.029772069399176666,2.464718557861648,0.030822066484128406,0.0034294276908406695,-1.9856578242615903,1.0,0.00393950300450676,-1.7602517439715175,0.6395930116091125
ENSG00000127337,YEATS4,0.016540038555098148,0.222517655445019,1.0,0.017147138454203348,0.3622654791587161,1.0,0.00787900600901352,-0.5378593226350681,1.0
ENSG00000166225,FRS2,0.016540038555098148,-0.09941043944234362,1.0,0.006858855381681339,-0.8412679149264157,1.0,0.027576521031547317,1.0027090587276337,1.0
ENSG00000166226,CCT2,0.0523767887578108,-0.5042681588387841,0.9991286584980152,0.07201798150765405,0.43563866548893593,1.0,0.07485055708562843,0.49866655339004495,1.0
ENSG00000127328,RAB3IP,0.006064680803535987,-0.46864424910806246,1.0,0.0,-1.1783029022039875,1.0,0.01575801201802704,1.7840687722522937,0.7870308822736347
ENSG00000257815,AC025159.1,0.011578026988568703,0.7277529636954414,1.0,0.006858855381681339,-0.11690235753984268,1.0,0.00393950300450676,-0.537859322635069,1.0
ENSG00000257613,LINC01481,0.0005513346185032716,-0.7316786549418559,1.0,0.0,1.8216970977960134,1.0,0.0,2.047103178086087,1.0
ENSG00000111596,CNOT2,0.06119814265386315,-0.2818757375023364,1.0,0.0788768368893354,0.3954323430939155,1.0,0.06697155107661491,0.14021258247756885,1.0
ENSG00000135643,KCNMB4,0.0071673500405425306,-0.5092862336054083,1.0,0.010288283072522008,0.8216970977960134,1.0,0.00787900600901352,0.544602837556905,1.0
ENSG00000258168,AC025569.1,0.0033080077110196294,-0.5092862336054083,1.0,0.006858855381681339,1.5993046764595649,1.0,0.0,-0.12282182335622505,1.0
ENSG00000127329,PTPRB,0.01378336546258179,-0.6162014375219202,1.0,0.010288283072522008,-0.2657657434543257,1.0,0.03151602403605408,1.3590471844008283,0.8355476247842332
ENSG00000277247,AC083809.1,0.0022053384740130864,0.5902494399455058,1.0,0.0,0.4997690029086499,1.0,0.0,0.7251750831987254,1.0
ENSG00000153233,PTPRR,0.0033080077110196294,-0.9243237328842522,1.0,0.010288283072522008,2.014342175738409,1.0,0.0,-0.2748249168012755,1.0
ENSG00000127324,TSPAN8,0.1494116816143866,1.0703819674462345,0.05032513336059739,0.10288283072522009,-0.35338960876207803,1.0,0.03151602403605408,-2.021376559796679,0.006763862051248097
ENSG00000139292,LGR5,0.0005513346185032716,-1.731678654941856,1.0,0.0034294276908406695,2.8216970977960143,1.0,0.0,1.462140677364931,1.0
ENSG00000133858,ZFC3H1,0.028669400162170122,-0.7586457025421263,0.8569735111251158,0.06515912612597272,1.2367345970748578,1.0,0.027576521031547317,-0.12282182335622505,1.0
ENSG00000173451,THAP2,0.009372688514555617,0.11631825161309362,1.0,0.006858855381681339,0.08473150362980775,1.0,0.00787900600901352,0.31013758391988144,1.0
ENSG00000139291,TMEM19,0.03528541558420938,-0.3531670316881268,1.0,0.048011987671769375,0.49976900290865167,1.0,0.03939503004506759,0.20275404854628132,1.0
ENSG00000080371,RAB21,0.0639548157463795,-0.4760237794736599,0.9991286584980152,0.0891651199618574,0.45764352723597446,1.0,0.0866690660991487,0.41079379736471067,1.0
ENSG00000121749,TBC1D15,0.033080077110196296,0.8771305877336673,0.908580162012388,0.017147138454203348,-0.6157082145112849,1.0,0.01575801201802704,-0.6753628463850037,1.0
ENSG00000072657,TRHDE,0.0,-2.731678654941856,0.9991286584980152,0.0,1.8216970977960134,1.0,0.00393950300450676,4.047103178086087,0.8355476247842332
ENSG00000253719,ATXN7L3B,0.04355543486175845,0.3423219265019206,1.0,0.030864849217566024,-0.3321082382830216,1.0,0.03545552704056084,-0.10670215799294791,1.0
ENSG00000180881,CAPS2,0.0049620115665294446,-0.7316786549418559,1.0,0.0,-0.9856578242615912,1.0,0.01575801201802704,2.047103178086087,0.66483554272694
ENSG00000180481,GLIPR1L2,0.0005513346185032716,-0.7316786549418559,1.0,0.0,1.8216970977960134,1.0,0.0,2.047103178086087,1.0
ENSG00000139278,GLIPR1,0.04631210795427481,-0.1296426408617588,1.0,0.05144141536261004,0.22178425560888648,1.0,0.04727403605408111,0.10368670645245448,1.0
ENSG00000257497,AC121761.1,0.005513346185032715,1.7277529636954414,0.9991286584980152,0.0,-0.6377345208412848,1.0,0.0,-0.4123284405512102,1.0
ENSG00000111615,KRR1,0.03749075405822247,0.4699552062277945,1.0,0.030864849217566024,-0.0658281729455732,1.0,0.019697515022533797,-0.6533365400550046,1.0
ENSG00000139289,PHLDA1,0.07608417735345148,-0.256593771993074,1.0,0.07544740919849473,-0.029780377493898502,1.0,0.10636658112168251,0.5235412220290745,1.0
ENSG00000187109,NAP1L1,0.3815235560042639,0.11257584992727687,1.0,0.3498016244657483,-0.10467087231180905,1.0,0.35455527040560836,-0.079913231886934,1.0
ENSG00000257219,LNCOG,0.0005513346185032716,-2.316641155663012,0.9991286584980152,0.0,0.8216970977960134,1.0,0.00787900600901352,3.632065678807244,0.5707042001368635
ENSG00000179941,BBS10,0.0071673500405425306,0.07567626711574782,1.0,0.010288283072522008,1.0143421757384097,1.0,0.0,-1.040359663164252,1.0
ENSG00000091039,OSBPL8,0.051274119520804254,-0.2214839226226717,1.0,0.05144141536261004,0.027281231445907217,1.0,0.06697155107661491,0.4488438547514737,1.0
ENSG00000186908,ZDHHC17,0.011578026988568703,-0.44217203774687164,1.0,0.010288283072522008,0.06680959563254518,1.0,0.019697515022533797,0.9882094890325188,1.0
ENSG00000175183,CSRP2,0.020950715503124318,-0.6942039495231942,0.9991286584980152,0.020576566145044016,-0.04337332211787803,1.0,0.04727403605408111,1.255689799897505,0.5296123627524126
ENSG00000165891,E2F7,0.0005513346185032716,-1.731678654941856,1.0,0.0034294276908406695,2.8216970977960143,1.0,0.0,1.462140677364931,1.0
ENSG00000067798,NAV3,0.0016540038555098147,-0.7316786549418559,1.0,0.0,0.4997690029086499,1.0,0.00393950300450676,2.047103178086087,1.0
ENSG00000067715,SYT1,0.0016540038555098147,-1.316641155663012,1.0,0.006858855381681339,2.4066595985171704,1.0,0.0,0.46214067736493103,1.0
ENSG00000257894,AC027288.3,0.0,-2.731678654941856,0.9991286584980152,0.0,1.8216970977960134,1.0,0.00393950300450676,4.047103178086087,0.8355476247842332
ENSG00000177425,PAWR,0.030323404017679936,-0.011786574134592165,1.0,0.030864849217566024,0.16634526918346015,1.0,0.027576521031547317,0.02473536505763274,1.0
ENSG00000058272,PPP1R12A,0.03693941943971919,-0.8141408151338294,0.561536698150481,0.06172969843513205,0.6602336751018969,1.0,0.06697155107661491,0.7907634248263018,0.8355476247842332
ENSG00000258044,AC073569.1,0.0005513346185032716,-0.7316786549418559,1.0,0.0,1.8216970977960134,1.0,0.0,2.047103178086087,1.0
ENSG00000257557,PPP1R12A-AS1,0.0011026692370065432,-1.731678654941856,0.9991286584980152,0.0034294276908406695,1.8216970977960143,1.0,0.00393950300450676,2.047103178086087,1.0
ENSG00000165899,OTOGL,0.0,-2.731678654941856,0.9991286584980152,0.0,1.8216970977960134,1.0,0.00393950300450676,4.047103178086087,0.8355476247842332
ENSG00000111052,LIN7A,0.006616015422039259,-0.3531670316881268,1.0,0.0034294276908406695,-0.1783029022039866,1.0,0.011818509013520278,1.2397482560284825,1.0
ENSG00000111058,ACSS3,0.0049620115665294446,0.5902494399455067,1.0,0.0,-0.6377345208412848,1.0,0.00393950300450676,0.7251750831987245,1.0
ENSG00000133773,CCDC59,0.008821353896052346,-1.1036474323288141,0.98318961932588,0.020576566145044016,1.2367345970748573,1.0,0.01575801201802704,0.8454693169164367,1.0
ENSG00000127720,METTL25,0.0049620115665294446,-0.7316786549418559,1.0,0.010288283072522008,1.362265479158716,1.0,0.00393950300450676,0.3466634599449945,1.0
ENSG00000179104,TMTC2,0.0071673500405425306,1.0756762671157478,0.9991286584980152,0.0034294276908406695,0.01434217573840968,1.0,0.0,-0.8597874175224316,1.0
ENSG00000198774,RASSF9,0.0005513346185032716,-0.7316786549418559,1.0,0.0,1.8216970977960134,1.0,0.0,2.047103178086087,1.0
ENSG00000133636,NTS,0.03693941943971919,0.4488935906999645,1.0,0.04115313229008803,0.3928537989921388,1.0,0.00787900600901352,-1.6898624160801186,0.8355476247842332
ENSG00000133641,C12orf29,0.003859342329522901,-0.7316786549418559,1.0,0.0034294276908406695,0.49976900290865167,1.0,0.00787900600901352,1.462140677364932,1.0
ENSG00000198707,CEP290,0.0049620115665294446,-0.4097505600544933,1.0,0.006858855381681339,0.9472279798798722,1.0,0.00393950300450676,0.46214067736493103,1.0
ENSG00000139324,TMTC3,0.01102669237006543,1.0756762671157478,0.9991286584980152,0.0,-1.7018648582609996,1.0,0.00787900600901352,0.23974825602848338,1.0
ENSG00000049130,KITLG,0.006616015422039259,-1.3531670316881268,0.7569526393243731,0.017147138454203348,1.3191967572668304,1.0,0.01575801201802704,1.1991062715311376,1.0
ENSG00000281333,AC024941.2,0.0005513346185032716,-0.7316786549418559,1.0,0.0,1.8216970977960134,1.0,0.0,2.047103178086087,1.0
ENSG00000246363,LINC02458,0.0005513346185032716,-0.7316786549418559,1.0,0.0,1.8216970977960134,1.0,0.0,2.047103178086087,1.0
ENSG00000139318,DUSP6,0.04906878104679117,-0.6321429813909418,0.8186368902688076,0.05830027074429138,0.15873208507358427,1.0,0.09454807210816223,0.9494923814596659,0.5604430784380283
ENSG00000274021,AC024909.1,0.0,-2.731678654941856,0.9991286584980152,0.0034294276908406695,3.8216970977960143,1.0,0.0,2.047103178086087,1.0
ENSG00000271327,AC010201.2,0.0011026692370065432,-0.14671615422069983,1.0,0.0,1.2367345970748573,1.0,0.0,1.462140677364931,1.0
ENSG00000271259,AC010201.1,0.0005513346185032716,-0.7316786549418559,1.0,0.0,1.8216970977960134,1.0,0.0,2.047103178086087,1.0
ENSG00000139323,POC1B,0.009372688514555617,-1.021185272136841,0.9936089999667368,0.024005993835884688,1.4293796750172536,1.0,0.011818509013520278,0.40324698831136185,1.0
ENSG00000257594,GALNT4,0.010475357751562159,1.0052869392243506,0.9991286584980152,0.006858855381681339,0.08473150362980775,1.0,0.0,-1.4123284405512102,0.9820789542881498
ENSG00000270344,POC1B-AS1,0.0071673500405425306,0.49071376639459174,1.0,0.006858855381681339,0.5993046764595658,1.0,0.0,-0.9528968219139129,1.0
ENSG00000258302,AC025034.1,0.0016540038555098147,0.2683213450581441,1.0,0.0,0.8216970977960134,1.0,0.0,1.047103178086087,1.0
