Feature
882,ENSG00000224902
883,ENSG00000104537
884,ENSG00000223969
885,ENSG00000121931
886,ENSG00000138623
887,ENSG00000214517
888,ENSG00000113460
889,ENSG00000237289
890,ENSG00000162931
891,ENSG00000120798
892,ENSG00000178342
893,ENSG00000130037
894,ENSG00000273058
895,ENSG00000138735
896,ENSG00000130203
897,ENSG00000267458
898,ENSG00000142330
899,ENSG00000275389
900,ENSG00000138080
901,ENSG00000172379
902,ENSG00000005801
903,ENSG00000169169
904,ENSG00000166250
905,ENSG00000141447
906,ENSG00000272324
907,ENSG00000171557
908,ENSG00000116544
909,ENSG00000143702
910,ENSG00000172071
911,ENSG00000137825
912,ENSG00000273248
913,ENSG00000204178
914,ENSG00000186918
915,ENSG00000088451
916,ENSG00000270720
917,ENSG00000145335
918,ENSG00000273284
919,ENSG00000237978
920,ENSG00000105085
921,ENSG00000225889
922,ENSG00000185946
923,ENSG00000152926
924,ENSG00000119682
925,ENSG00000187187
926,ENSG00000162522
927,ENSG00000069509
928,ENSG00000103485
929,ENSG00000168792
930,ENSG00000105516
931,ENSG00000089157
932,ENSG00000136828
933,ENSG00000065325
934,ENSG00000163082
935,ENSG00000261431
936,ENSG00000272369
937,ENSG00000204147
938,ENSG00000153933
939,ENSG00000169884
940,ENSG00000100601
941,ENSG00000176020
942,ENSG00000271646
943,ENSG00000162711
944,ENSG00000165355
945,ENSG00000105983
946,ENSG00000287688
947,ENSG00000103599
948,ENSG00000144730
949,ENSG00000005889
950,ENSG00000159640
951,ENSG00000181234
952,ENSG00000000460
953,ENSG00000172244
954,ENSG00000221955
955,ENSG00000059769
956,ENSG00000025039
957,ENSG00000204323
958,ENSG00000050393
959,ENSG00000166831
960,ENSG00000272356
961,ENSG00000161914
962,ENSG00000073803
963,ENSG00000135220
964,ENSG00000164031
965,ENSG00000184988
966,ENSG00000141098
967,ENSG00000128915
968,ENSG00000225489
969,ENSG00000156299
970,ENSG00000176473
971,ENSG00000166415
972,ENSG00000125730
973,ENSG00000121211
974,ENSG00000180611
975,ENSG00000280164
976,ENSG00000230490
977,ENSG00000156802
978,ENSG00000151090
979,ENSG00000119446
980,ENSG00000166348
981,ENSG00000027001
982,ENSG00000171763
983,ENSG00000170485
984,ENSG00000055118
985,ENSG00000235387
986,ENSG00000165630
987,ENSG00000108107
988,ENSG00000130768
989,ENSG00000177640
990,ENSG00000168785
991,ENSG00000101104
992,ENSG00000074047
993,ENSG00000198938
994,ENSG00000180901
995,ENSG00000141034
996,ENSG00000168917
997,ENSG00000026559
998,ENSG00000104889
999,ENSG00000123572
1000,ENSG00000163378
1001,ENSG00000170734
1002,ENSG00000196136
1003,ENSG00000197121
1004,ENSG00000070182
1005,ENSG00000004961
1006,ENSG00000166225
1007,ENSG00000272462
1008,ENSG00000147650
1009,ENSG00000197008
1010,ENSG00000056972
1011,ENSG00000280832
1012,ENSG00000257017
1013,ENSG00000213214
1014,ENSG00000125703
1015,ENSG00000198848
1016,ENSG00000155592
1017,ENSG00000226622
1018,ENSG00000177363
1019,ENSG00000203993
1020,ENSG00000068394
1021,ENSG00000237298
1022,ENSG00000101951
1023,ENSG00000267062
1024,ENSG00000203791
1025,ENSG00000102466
1026,ENSG00000250786
1027,ENSG00000067141
