Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000167191,GPRC5B,0.018923908212861537,-0.7258260300520751,0.17394078050231015,0.03170194345158889,0.7800784831210779,0.1333858227523539,0.0,0.7002296376185253,1.0
ENSG00000169347,GP2,0.027407039480696022,-1.3145553606961502,8.297190150019882e-06,0.06996290968626513,1.3688078137651538,2.5180741888182534e-06,0.0,-0.05950726420633856,1.0
ENSG00000183549,ACSM5,0.09820855813916074,1.0773946368823832,3.402729552050654e-05,0.043726818553915706,-1.1392824909577643,1.5241373793512282e-05,0.11176950847695467,0.7418087413699248,1.0
ENSG00000183747,ACSM2A,0.2825535260747947,1.2003287042888646,2.4867424095934996e-13,0.11041021684863717,-1.3547419300745172,9.101608512799882e-16,0.5215910395591218,1.147688614589746,1.0
ENSG00000066813,ACSM2B,0.43655498601394377,0.9780026294380295,2.9787931516018584e-13,0.21316824045033908,-1.0303386552925755,3.485146374054597e-14,0.48433453673347027,0.38393341081049304,1.0
ENSG00000005187,ACSM3,0.03882663926431936,0.6817501557461076,0.13814893099144707,0.021863409276957853,-0.7825889779097253,0.08888291816862733,0.07451300565130312,1.615340740032012,1.0
ENSG00000166743,ACSM1,0.0,-2.701578483805397,0.4941163674650259,0.0010931704638478927,2.7558309368744,0.47968227889716397,0.0,6.1596612562558235,1.0
ENSG00000066654,THUMPD1,0.030017233716952786,-0.5886844273994649,0.17675165660897146,0.045913159481611496,0.6429368804684668,0.11876070591160441,0.0,0.08284565920499176,1.0
ENSG00000196678,ERI2,0.018923908212861537,-0.3424973905005695,0.7148367001412774,0.02404975020465364,0.3967498435695722,0.6500153238258212,0.0,0.8198112533711974,1.0
ENSG00000005189,REXO5,0.0075043084292381965,-0.11661598308424193,1.0,0.0065590227830873565,-0.0806703308427199,1.0,0.03725650282565156,3.252770660647304,1.0
ENSG00000188215,DCUN1D3,0.01957645677192573,-0.5257286484059804,0.42424951569961833,0.027329261596197318,0.5020743446286176,0.47968227889716397,0.03725650282565156,1.7333965015537247,1.0
ENSG00000102897,LYRM1,0.08124229560349178,-0.12811162192207126,0.8158023549724804,0.0885468075716793,0.13610301799256774,0.8073286141999428,0.07451300565130312,0.3739363501697608,1.0
ENSG00000011638,TMEM159,0.0215341024491183,-0.8449426589765752,0.04817267145211866,0.03935413669852414,0.8991951120455779,0.03331549612191218,0.0,0.4731607290726041,1.0
ENSG00000175311,ANKS4B,0.02447057096490716,0.9613865289170311,0.10677792220652083,0.01202487510232682,-0.9071340758480293,0.1309376305580488,0.0,0.7167177604070947,1.0
ENSG00000103316,CRYM,0.02479684524443926,1.1057764382522057,0.04906481224238631,0.010931704638478926,-1.051523985183204,0.07746137871882199,0.0,0.7167177604070947,1.0
ENSG00000197006,METTL9,0.05872937031577719,-0.9830923102468527,0.00016271605064508974,0.11696923963172452,0.9950186007538266,0.00013612659815375122,0.07451300565130312,0.5746987555346661,1.0
ENSG00000140749,IGSF6,0.022839199567246685,-0.6392942055510558,0.19277458587954022,0.03388828437928467,0.5660063779943831,0.31237523848578785,0.07451300565130312,2.072198415005483,1.0
ENSG00000155719,OTOA,0.01011450266549496,-1.4020182019464897,0.007461204941926379,0.026236091132349426,1.3552930072906717,0.010943326402201784,0.03725650282565156,2.352306334198219,1.0
ENSG00000185864,NPIPB4,0.004894114192981433,-1.6084690794139158,0.025662671856920633,0.015304386493870498,1.6627215324829194,0.02173347226103507,0.0,2.252770660647304,1.0
ENSG00000274460,AC092119.2,0.0016313713976604774,-0.11661598308424104,1.0,0.0010931704638478927,0.17086843615324376,1.0,0.0,4.352306334198218,1.0
ENSG00000140740,UQCRC2,0.2603668750666122,0.22622769145645583,0.2734271611142348,0.2219136041611222,-0.22458869415608262,0.2887257075558483,0.22353901695390935,-0.0016506148817818644,1.0
ENSG00000185716,MOSMO,0.02022900533098992,-0.18373017894277943,0.9326623647231728,0.01967706834926207,-0.04063566904046745,1.0,0.11176950847695467,2.8198112533711974,1.0
ENSG00000175267,VWA3A,0.000652548559064191,-1.7015784838053971,0.5084788021238599,0.0010931704638478927,0.7558309368743998,1.0,0.03725650282565156,6.1596612562558235,1.0
ENSG00000183921,SDR42E2,0.000652548559064191,-1.116615983084241,0.8158023549724804,0.0010931704638478927,1.1708684361532438,0.8073286141999428,0.0,5.1596612562558235,1.0
ENSG00000103319,EEF2K,0.03752154214619098,-0.09152500212141135,0.9876212036639292,0.04044730716237203,0.14577745519041407,0.8858401532927356,0.0,-0.09772658643682863,1.0
ENSG00000058600,POLR3E,0.05514035324092414,0.35026044771421994,0.4085656609875237,0.043726818553915706,-0.2960079946452172,0.4929433864833945,0.0,-0.5545842614102998,1.0
ENSG00000286808,AC092338.3,0.0,-2.701578483805397,0.4941163674650259,0.0010931704638478927,2.7558309368744,0.47968227889716397,0.0,6.1596612562558235,1.0
ENSG00000140743,CDR2,0.02022900533098992,-0.3681547500802065,0.6761012755687466,0.026236091132349426,0.4224072031492092,0.5245672730222611,0.0,0.7167177604070947,1.0
ENSG00000243716,NPIPB5,0.0029364685157888593,-0.701578483805398,0.8020102600889571,0.004372681855391571,0.7558309368744007,0.7959228589516645,0.0,3.352306334198218,1.0
ENSG00000260905,AC009021.1,0.0003262742795320955,-1.7015784838053971,0.6894042539448434,0.0010931704638478927,1.7558309368743998,0.6807719057115986,0.0,5.574698755534666,1.0
ENSG00000122254,HS3ST2,0.007830582708770292,-0.6426847947518297,0.6137209400250795,0.01202487510232682,0.6969372478208316,0.4846066066607767,0.0,1.9897362548135105,1.0
ENSG00000103404,USP31,0.018923908212861537,0.37370964349883895,0.6894042539448434,0.014211216030022605,-0.3194571904298362,0.7705706950679603,0.0,0.9897362548135105,1.0
ENSG00000168447,SCNN1B,0.0029364685157888593,-1.3796503889180363,0.2427434079817675,0.007652193246935249,1.433902841987038,0.2278406349077701,0.0,3.0721984150054835,1.0
ENSG00000168434,COG7,0.019902731051457824,-0.5022696755819913,0.43059806105497594,0.02842243206004521,0.556522128650994,0.36017031206370076,0.0,0.7002296376185253,1.0
ENSG00000259782,AC008915.1,0.0003262742795320955,-0.7015784838053971,1.0,0.0,0.7558309368743998,1.0,0.0,6.1596612562558235,1.0
ENSG00000260136,AC008915.2,0.019902731051457824,0.16515498533113782,0.924300409431569,0.017490727421566283,-0.11090253226213509,0.9990494964681531,0.0,0.8742590373935739,1.0
ENSG00000103365,GGA2,0.09494581534383979,-0.3319328873405687,0.21891750454558162,0.1191555805594203,0.3326195061498569,0.23163118388743,0.11176950847695467,0.5122028298009025,1.0
ENSG00000103356,EARS2,0.04567839913449337,0.737533150452303,0.06702866568257847,0.026236091132349426,-0.7500599928555562,0.06290992927453656,0.03725650282565156,0.7933390420100066,1.0
ENSG00000103353,UBFD1,0.03425879935087003,0.27145446859433253,0.6600173633772792,0.027329261596197318,-0.28519633138565403,0.6557627838710571,0.03725650282565156,1.1262382547183725,1.0
ENSG00000260751,AC008870.2,0.000652548559064191,-0.11661598308424104,1.0,0.0,0.17086843615324376,1.0,0.0,5.574698755534666,1.0
ENSG00000004779,NDUFAB1,0.28614254314964777,0.010409455272187618,1.0,0.2842243206004521,-0.005796711526074416,1.0,0.2607955197795609,0.007376413949240712,1.0
ENSG00000083093,PALB2,0.0075043084292381965,0.298421516194602,0.900214882337856,0.005465852319239463,-0.24416906312559927,0.9001086090286462,0.0,2.3016802611282507,1.0
ENSG00000166847,DCTN5,0.06231838739063024,-0.5260069192219436,0.0659592749171942,0.09182631896322299,0.5802593722909468,0.0331018889521908,0.0,-0.9488632005223465,1.0
ENSG00000166851,PLK1,0.03164860511461326,-0.29632200531913977,0.661980684953715,0.03935413669852414,0.3505744583881425,0.5398552580408281,0.0,0.09357206579805055,1.0
ENSG00000134398,ERN2,0.005872937031577719,-1.91308258899911,0.001031190334177127,0.022956579740805748,1.967335042068112,0.00044039055290969993,0.0,1.83773316136846,1.0
ENSG00000166501,PRKCB,0.02479684524443926,-0.8942235617477943,0.021139953714087136,0.047006329945459384,0.9484760148167961,0.011001542399731898,0.0,0.2527706606473039,1.0
ENSG00000122257,RBBP6,0.06231838739063024,-0.7015784838053984,0.0046022233112195405,0.10166485313785402,0.7105069463649105,0.004104186674733519,0.07451300565130312,0.5898056479248743,1.0
ENSG00000090905,TNRC6A,0.056119176079520425,-0.31134437552712635,0.4589781167696121,0.06886973922241724,0.30461982504207175,0.45248678020909033,0.07451300565130312,0.8619807076151367,1.0
ENSG00000158865,SLC5A11,0.0022839199567246684,-0.2865409845265532,1.0,0.0021863409276957854,0.3407934375955559,1.0,0.0,3.83773316136846,1.0
ENSG00000140750,ARHGAP17,0.0508987876070069,-0.4513518542722248,0.20212647998257405,0.06777656875856934,0.41118276548695487,0.25210932408529385,0.11176950847695467,1.384874196654649,1.0
ENSG00000262155,LINC02175,0.0009788228385962864,0.2984215161946029,1.0,0.0,-0.24416906312560016,1.0,0.0,5.1596612562558235,1.0
ENSG00000260448,LCMT1-AS1,0.0003262742795320955,-0.7015784838053971,1.0,0.0,0.7558309368743998,1.0,0.0,6.1596612562558235,1.0
ENSG00000275494,AC133552.5,0.016966262535668967,-0.1435830306845114,0.9876212036639292,0.018583897885414175,0.19783548375351412,0.9101161678253208,0.0,1.0303782393108563,1.0
ENSG00000205629,LCMT1,0.057424273197648805,-0.32143577497274034,0.4277632737549653,0.07214925061396092,0.34618669636577604,0.3559505806950198,0.03725650282565156,0.23484875265004224,1.0
ENSG00000103375,AQP8,0.005872937031577719,2.546349029638188,0.06309787462171079,0.0,-2.4920965765691854,0.09558845465755665,0.0,2.9117337428122374,1.0
ENSG00000155592,ZKSCAN2,0.008483131267834483,0.2459540963004665,0.9156540589760055,0.0065590227830873565,-0.19170164323146377,0.917466542636747,0.0,2.1152671368973692,1.0
ENSG00000274925,ZKSCAN2-DT,0.006199211311109815,-0.18700531097564,1.0,0.0065590227830873565,0.24125776404464272,1.0,0.0,2.459221538114731,1.0
