Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000178567,EPM2AIP1,0.04643665632598307,0.0001705669248046604,1.0,0.06331707265953712,0.599702283123277,1.0,0.04095577020843924,0.1132537701366072,1.0,0.017830898627711377,-1.1612685275799732,0.8619019304232619
ENSG00000076242,MLH1,0.04462743594964606,0.3441249681421663,1.0,0.0395731704122107,-0.010206574728109707,1.0,0.04095577020843924,0.271318616368859,1.0,0.022288623284639222,-0.7249025188606177,1.0
ENSG00000093167,LRRFIP2,0.030153672938950042,-0.027843809244791906,1.0,0.026382113608140467,-0.1126538436989275,1.0,0.05119471276054905,1.0381194400758282,1.0,0.026746347941567064,0.007684634795014134,1.0
ENSG00000270194,AC097359.2,0.0012061469175580018,0.3441249681421663,1.0,0.0,0.7971483473294931,1.0,0.0,2.9342836290912873,1.0,0.0,1.6597613313747077,1.0
ENSG00000144674,GOLGA4,0.024122938351160035,-0.8374818383477809,0.7076422884612075,0.0395731704122107,0.5747559259930464,1.0,0.05119471276054905,1.059814511175147,1.0,0.044577246569278445,0.7734181131702744,1.0
ENSG00000198590,C3orf35,0.0018092203763370026,-0.24083753257898977,1.0,0.0,0.06018275316328747,1.0,0.01023894255210981,3.5192461298124433,1.0,0.0,0.922795737208502,1.0
ENSG00000144668,ITGA9,0.012061469175580018,-0.3079517284375273,1.0,0.010552845443256187,-0.0508485592254555,1.0,0.0,-0.4349501805744316,1.0,0.026746347941567064,1.4082225643787432,0.8209782687137098
ENSG00000235257,ITGA9-AS1,0.0024122938351160035,0.08109056230837375,1.0,0.0026382113608140467,1.0601827531632884,1.0,0.0,1.9342836290912873,1.0,0.0,0.6597613313747077,1.0
ENSG00000144677,CTDSPL,0.012061469175580018,-0.7554107054087487,1.0,0.010552845443256187,-0.2501573674488622,1.0,0.030716827656329434,1.5192461298124433,1.0,0.03120407259849491,1.43736891003826,0.8354746726254818
ENSG00000136059,VILL,0.03799362790307705,-0.32830037382932886,1.0,0.060678861298723075,0.757619983142857,1.0,0.05119471276054905,0.5806466744765881,1.0,0.022288623284639222,-0.6938756232399932,1.0
ENSG00000187091,PLCD1,0.02231371797482303,-0.1628350205777167,1.0,0.029020324968954514,0.5076417301345097,1.0,0.04095577020843924,1.1687488827283108,1.0,0.008915449313855689,-0.8982341217461789,1.0
ENSG00000008226,DLEC1,0.0018092203763370026,-1.2408375325789907,1.0,0.00791463408244214,2.38211084805065,1.0,0.0,1.7118912077548396,1.0,0.0,0.43736891003826006,1.0
ENSG00000060971,ACAA1,0.08322413731150212,0.12321603798104919,1.0,0.08706097490686354,0.15669073401663436,1.0,0.07167259786476868,-0.012135330703868075,1.0,0.05795042054006198,-0.4317370231107889,1.0
ENSG00000172936,MYD88,0.05849812550156309,0.12594479809263337,1.0,0.044849593133838794,-0.33060719986887843,1.0,0.0921504829689883,0.8638943011998901,1.0,0.049034971226206286,-0.12450997756985505,1.0
ENSG00000172939,OXSR1,0.029550599480171042,0.010701234416974792,1.0,0.021105690886512374,-0.40216046089391266,1.0,0.04095577020843924,0.7967801053413526,1.0,0.035661797255422754,0.46045252315130103,1.0
ENSG00000144671,SLC22A14,0.0,-2.2408375325789898,1.0,0.0026382113608140467,3.38211084805065,1.0,0.0,3.5192461298124433,1.0,0.0,2.244723832095864,1.0
ENSG00000093217,XYLB,0.0012061469175580018,-1.6558750318578346,1.0,0.0052764227216280934,1.9670733487718062,1.0,0.01023894255210981,3.1973180349250816,1.0,0.0,0.6597613313747077,1.0
ENSG00000114739,ACVR2B,0.0012061469175580018,-1.6558750318578346,1.0,0.0026382113608140467,1.0601827531632884,1.0,0.0,1.9342836290912873,1.0,0.008915449313855689,2.82968633281702,0.8354746726254818
ENSG00000157036,EXOG,0.011458395716801016,-0.08883443913394018,1.0,0.00791463408244214,-0.26174534172407427,1.0,0.0,-0.2881087922451604,1.0,0.022288623284639222,1.3061243767600068,0.9009875786072163
ENSG00000114742,WDR48,0.033169040232845046,-0.01844511124254211,1.0,0.03165853632976856,0.016461375733970662,1.0,0.05119471276054905,0.8947552649046511,1.0,0.026746347941567064,-0.13774580472655007,1.0
ENSG00000114745,GORASP1,0.019901424139707028,-0.06026528693716937,1.0,0.021105690886512374,0.2301077546056005,1.0,0.02047788510421962,0.5806466744765881,1.0,0.017830898627711377,0.10722030834592822,1.0
ENSG00000168026,TTC21A,0.02291679143360203,0.3441249681421663,1.0,0.013191056804070234,-0.556488607285206,1.0,0.030716827656329434,0.9342836290912873,1.0,0.017830898627711377,0.012063075305587923,1.0
ENSG00000144655,CSRNP1,0.04523050940842507,-0.8002649411930083,0.44587649041109856,0.07386991810279331,0.5535913159950048,1.0,0.05119471276054905,0.12692870703368442,1.0,0.09806994245241257,1.0001014633759504,0.4915067724704754
ENSG00000287620,AC092053.4,0.0,-3.2408375325789907,0.645476697734407,0.0026382113608140467,1.797148347329494,1.0,0.01023894255210981,3.9342836290912873,1.0,0.004457724656927844,2.6597613313747077,1.0
ENSG00000168334,XIRP1,0.0036184407526740053,-1.0184451112425421,1.0,0.0026382113608140467,-0.07732077058664633,1.0,0.01023894255210981,2.059814511175147,1.0,0.013373173970783532,2.0747988306535516,0.8354746726254818
ENSG00000168329,CX3CR1,0.0,-2.2408375325789898,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.004457724656927844,4.244723832095864,0.8354746726254818
ENSG00000287780,AC104850.2,0.0006030734587790009,-0.24083753257898977,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.0,2.244723832095864,1.0
ENSG00000144659,SLC25A38,0.048848950161099074,0.20982387643057532,1.0,0.044849593133838794,-0.002553002184674469,1.0,0.04095577020843924,0.09970723829865946,1.0,0.035661797255422754,-0.2718516936450426,1.0
ENSG00000168028,RPSA,2.2265472098120713,0.12391070592471931,1.0,2.1791625840324027,0.003733422745102688,1.0,2.047788510421962,-0.09590309150758802,1.0,1.8142939353696326,-0.2871162820694836,1.0
ENSG00000168314,MOBP,0.0012061469175580018,0.3441249681421663,1.0,0.0,0.7971483473294931,1.0,0.0,2.9342836290912873,1.0,0.0,1.6597613313747077,1.0
ENSG00000280739,EIF1B-AS1,0.0,-2.2408375325789898,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.004457724656927844,4.244723832095864,0.8354746726254818
ENSG00000114784,EIF1B,0.04824587670232007,0.8510849568620493,0.6708343427124761,0.026382113608140467,-0.6341909642784502,1.0,0.01023894255210981,-1.0954637143027641,1.0,0.03120407259849491,-0.27883812396114926,1.0
ENSG00000223797,ENTPD3-AS1,0.004221514211453006,-0.8258000333001458,1.0,0.00791463408244214,1.0601827531632884,1.0,0.02047788510421962,2.644777011896304,1.0,0.0,-0.45571588604522795,1.0
ENSG00000168032,ENTPD3,0.0006030734587790009,-0.24083753257898977,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.0,2.244723832095864,1.0
ENSG00000188846,RPL14,1.0336679083472076,0.24812675866245548,1.0,0.849504058182123,-0.25044550306813235,1.0,1.0648500254194204,0.11649796993158615,1.0,0.8202213368747233,-0.2879637877733338,1.0
ENSG00000177873,ZNF619,0.0018092203763370026,-1.5627656274663524,1.0,0.010552845443256187,2.7040389429380127,1.0,0.0,1.5192461298124433,1.0,0.0,0.2447238320958638,1.0
ENSG00000177842,ZNF620,0.0030153672938950044,0.3441249681421663,1.0,0.0,-0.4252440740069545,1.0,0.0,1.7118912077548396,1.0,0.004457724656927844,1.6597613313747077,1.0
ENSG00000172888,ZNF621,0.01387068955191702,0.022196873254804572,1.0,0.01582926816488428,0.4345782679447856,1.0,0.01023894255210981,0.5192461298124433,1.0,0.008915449313855689,-0.12450997756985505,1.0
ENSG00000168036,CTNNB1,0.19358658026805928,-0.007952737424899325,1.0,0.18731300661779732,-0.04415390665144736,1.0,0.11262836807320792,-0.6999223906497174,1.0,0.2407171314741036,0.36787206286872864,1.0
ENSG00000168038,ULK4,0.00783995496412701,0.24458929459125223,1.0,0.010552845443256187,0.896684020880409,1.0,0.0,0.3493211283701312,1.0,0.0,-0.9252011693464484,1.0
ENSG00000182606,TRAK1,0.06211656625423709,-0.032250910767571916,1.0,0.05012601585546689,-0.30718831248524125,1.0,0.0921504829689883,0.7222331519762992,1.0,0.07132359451084551,0.2877925539877495,1.0
ENSG00000187094,CCK,0.0006030734587790009,-0.24083753257898977,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.0,2.244723832095864,1.0
ENSG00000114812,VIPR1,0.0030153672938950044,-0.9778031267451963,1.0,0.00791463408244214,1.5747559259930464,1.0,0.01023894255210981,2.349321128370131,1.0,0.0,-0.07720426279149883,1.0
ENSG00000093183,SEC22C,0.024726011809939035,-0.09644762324381517,1.0,0.026382113608140467,0.19768627691322305,1.0,0.02047788510421962,0.24622763540602843,1.0,0.026746347941567064,0.2971912519899993,1.0
ENSG00000008324,SS18L2,0.038596701361856056,0.6116052790071524,1.0,0.03429674769058261,0.0809413133300847,1.0,0.030716827656329434,0.21546538163534112,1.0,0.004457724656927844,-2.0951261707887605,0.42589280744112723
ENSG00000114857,NKTR,0.0675442273832481,-0.3513959077266877,1.0,0.08178455218523545,0.23236372854596832,1.0,0.12286731062531774,0.8887689698389196,1.0,0.07578131916777335,0.12924661467592768,1.0
ENSG00000230084,AC006059.1,0.0,-2.8258000333001467,0.9215597472540582,0.0,0.7971483473294931,1.0,0.01023894255210981,4.519246129812443,1.0,0.004457724656927844,3.244723832095864,1.0
ENSG00000114853,ZBTB47,0.012061469175580018,-1.0964476232438152,0.6564566794867244,0.018467479525698327,0.382110848050651,1.0,0.02047788510421962,0.8947552649046511,1.0,0.040119521912350596,1.6597613313747068,0.34872930828135396
ENSG00000010282,HHATL,0.0006030734587790009,-1.2408375325789898,1.0,0.0026382113608140467,2.38211084805065,1.0,0.0,2.9342836290912873,1.0,0.0,1.6597613313747077,1.0
ENSG00000244607,CCDC13,0.0006030734587790009,-1.2408375325789898,1.0,0.0,0.7971483473294931,1.0,0.0,2.9342836290912873,1.0,0.004457724656927844,3.244723832095864,1.0
ENSG00000225611,LINC02158,0.0006030734587790009,-0.24083753257898977,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.0,2.244723832095864,1.0
ENSG00000181061,HIGD1A,0.05307046437255208,0.14743305713706878,1.0,0.05540243857709498,0.18333098393615277,1.0,0.04095577020843924,-0.04146882466203472,1.0,0.035661797255422754,-0.41824118062656535,1.0
ENSG00000144648,ACKR2,0.0024122938351160035,-0.5038719384127832,1.0,0.0026382113608140467,0.797148347329494,1.0,0.0,1.7118912077548396,1.0,0.004457724656927844,1.6597613313747077,1.0
ENSG00000240747,KRBOX1,0.0024122938351160035,0.08109056230837375,1.0,0.0026382113608140467,1.0601827531632884,1.0,0.0,1.9342836290912873,1.0,0.0,0.6597613313747077,1.0
ENSG00000182983,ZNF662,0.0072368815053480105,0.459602185562102,1.0,0.00791463408244214,0.6816711299095584,1.0,0.0,0.5192461298124433,1.0,0.0,-0.7552761679041362,1.0
ENSG00000144649,GASK1A,0.009649175340464014,0.26166280795019325,1.0,0.010552845443256187,0.5341139414957006,1.0,0.0,0.05981451117514691,1.0,0.004457724656927844,-0.14759359068289601,1.0
ENSG00000144647,POMGNT2,0.009046101881685012,-0.4107625340213019,1.0,0.010552845443256187,0.382110848050651,1.0,0.01023894255210981,0.9956841737554312,1.0,0.013373173970783532,0.852406409317104,1.0
ENSG00000163788,SNRK,0.04824587670232007,0.19212187469711584,1.0,0.04748780449465284,0.10647640543722314,1.0,0.02047788510421962,-0.6506788716298679,1.0,0.040119521912350596,-0.09155955576856911,1.0
ENSG00000234617,SNRK-AS1,0.0024122938351160035,-0.5038719384127832,1.0,0.0,-0.4252440740069545,1.0,0.01023894255210981,2.9342836290912873,1.0,0.004457724656927844,1.6597613313747077,1.0
ENSG00000160746,ANO10,0.016282983387033025,0.24458929459125223,1.0,0.013191056804070234,-0.03292665122819294,1.0,0.02047788510421962,0.9749256135886339,1.0,0.008915449313855689,-0.2995966841279465,1.0
ENSG00000011198,ABHD5,0.010252248799243014,-0.24083753257898977,1.0,0.00791463408244214,-0.14145110800636207,1.0,0.0,-0.1811935883286484,1.0,0.022288623284639222,1.43736891003826,0.8354746726254818
ENSG00000271192,AC006058.2,0.0012061469175580018,0.3441249681421663,1.0,0.0,0.7971483473294931,1.0,0.0,2.9342836290912873,1.0,0.0,1.6597613313747077,1.0
ENSG00000261786,AC006058.1,0.006030734587790009,-0.36636841466284853,1.0,0.0052764227216280934,0.15971842671420244,1.0,0.02047788510421962,2.2968537084759966,1.0,0.004457724656927844,0.3378332364873451,1.0
ENSG00000271937,AC104187.1,0.0018092203763370026,0.7591624674210102,1.0,0.0,0.3821108480506492,1.0,0.0,2.5192461298124433,1.0,0.0,1.2447238320958638,1.0
ENSG00000179152,TCAIM,0.008443028422906012,-0.9189094376916271,1.0,0.021105690886512374,1.38211084805065,1.0,0.01023894255210981,0.875389940037719,1.0,0.008915449313855689,0.2447238320958638,1.0
ENSG00000185219,ZNF445,0.018092203763370025,0.25392715917058784,1.0,0.018467479525698327,0.294648006800311,1.0,0.02047788510421962,0.8188064116713525,1.0,0.004457724656927844,-1.0772042627914988,1.0
ENSG00000178917,ZNF852,0.0018092203763370026,-0.24083753257898977,1.0,0.0,0.06018275316328747,1.0,0.01023894255210981,3.5192461298124433,1.0,0.0,0.922795737208502,1.0
ENSG00000196345,ZKSCAN7,0.0018092203763370026,-1.2408375325789907,1.0,0.00791463408244214,2.38211084805065,1.0,0.0,1.7118912077548396,1.0,0.0,0.43736891003826006,1.0
ENSG00000236869,ZKSCAN7-AS1,0.0006030734587790009,-0.24083753257898977,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.0,2.244723832095864,1.0
ENSG00000144792,ZNF660,0.0012061469175580018,0.3441249681421663,1.0,0.0,0.7971483473294931,1.0,0.0,2.9342836290912873,1.0,0.0,1.6597613313747077,1.0
ENSG00000186448,ZNF197,0.00663380804656901,0.022196873254804572,1.0,0.00791463408244214,0.6816711299095584,1.0,0.0,0.5192461298124433,1.0,0.004457724656927844,0.3378332364873451,1.0
ENSG00000169981,ZNF35,0.0030153672938950044,0.3441249681421663,1.0,0.0026382113608140467,0.797148347329494,1.0,0.0,1.7118912077548396,1.0,0.0,0.43736891003826006,1.0
ENSG00000272077,AC124045.1,0.0,-2.2408375325789898,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.004457724656927844,4.244723832095864,0.8354746726254818
ENSG00000196653,ZNF502,0.0006030734587790009,-1.2408375325789898,1.0,0.0026382113608140467,2.38211084805065,1.0,0.0,2.9342836290912873,1.0,0.0,1.6597613313747077,1.0
ENSG00000186446,ZNF501,0.0024122938351160035,-0.9189094376916271,1.0,0.00791463408244214,2.0601827531632884,1.0,0.0,1.5192461298124433,1.0,0.0,0.2447238320958638,1.0
ENSG00000163807,KIAA1143,0.024726011809939035,0.566517389478614,1.0,0.01582926816488428,-0.3651230815693829,1.0,0.02047788510421962,0.4317832885621051,1.0,0.013373173970783532,-0.39913235767886057,1.0
ENSG00000163808,KIF15,0.0036184407526740053,-0.43348261052138604,1.0,0.0,-0.9398172468367125,1.0,0.02047788510421962,3.1042086305336003,1.0,0.004457724656927844,1.0747988306535516,1.0
ENSG00000169964,TMEM42,0.023519864892381035,0.27373564025076824,1.0,0.010552845443256187,-0.9106709011771947,1.0,0.04095577020843924,1.2264643805845985,1.0,0.022288623284639222,0.2447238320958638,1.0
ENSG00000163812,ZDHHC3,0.04281821557330906,0.4696558502260251,1.0,0.029020324968954514,-0.3904786558462776,1.0,0.01023894255210981,-1.0043158262445688,1.0,0.040119521912350596,0.17433450420446572,1.0
ENSG00000075914,EXOSC7,0.04764280324354107,0.12689425192149706,1.0,0.05012601585546689,0.19624430273931726,1.0,0.05119471276054905,0.38996311286747787,1.0,0.026746347941567064,-0.6483609639876242,1.0
ENSG00000163815,CLEC3B,0.0018092203763370026,-1.8258000333001467,0.8444013057023195,0.0026382113608140467,0.382110848050651,1.0,0.0,1.3493211283701312,1.0,0.017830898627711377,3.244723832095864,0.19131305045746608
ENSG00000163814,CDCP1,0.011458395716801016,-0.37834105632892534,1.0,0.01582926816488428,0.6045032693870978,1.0,0.02047788510421962,1.2968537084759966,1.0,0.008915449313855689,0.022331410759416137,1.0
ENSG00000249992,TMEM158,0.00783995496412701,-0.01844511124254211,1.0,0.010552845443256187,0.7971483473294949,1.0,0.0,0.2713186163688581,1.0,0.004457724656927844,0.07479883065355164,1.0
ENSG00000011376,LARS2,0.018695277222149028,0.058722749279918496,1.0,0.018467479525698327,0.17265748242170087,1.0,0.0,-0.9401854888248531,1.0,0.022288623284639222,0.544284113954772,1.0
ENSG00000144791,LIMD1,0.03678748098551905,0.9060038557502814,0.7188484579932094,0.02374390224732642,-0.34035517642044066,1.0,0.01023894255210981,-0.6902072358165059,1.0,0.013373173970783532,-0.9252011693464484,1.0
ENSG00000230530,LIMD1-AS1,0.0006030734587790009,-0.24083753257898977,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.0,2.244723832095864,1.0
ENSG00000211456,SACM1L,0.037390554444298056,-0.1704482046875917,1.0,0.060678861298723075,0.858548891993637,1.0,0.0,-2.004315826244569,1.0,0.026746347941567064,-0.3741860005486304,1.0
ENSG00000163817,SLC6A20,0.004824587670232007,-0.39284062602403935,1.0,0.0026382113608140467,-0.20285165267050598,1.0,0.01023894255210981,1.9342836290912873,1.0,0.008915449313855689,1.3702547141797226,1.0
ENSG00000163818,LZTFL1,0.009046101881685012,0.17419996669985416,1.0,0.00791463408244214,0.21218584660833795,1.0,0.0,0.12692870703368353,1.0,0.008915449313855689,0.5817588193734347,1.0
ENSG00000285788,AC099782.2,0.0006030734587790009,-0.24083753257898977,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.0,2.244723832095864,1.0
ENSG00000173585,CCR9,0.0012061469175580018,-0.6558750318578337,1.0,0.0026382113608140467,1.797148347329494,1.0,0.0,2.5192461298124433,1.0,0.0,1.2447238320958638,1.0
ENSG00000163820,FYCO1,0.02171064451604403,-0.49081578558733785,1.0,0.029020324968954514,0.41248449709416946,1.0,0.01023894255210981,-0.31364388435229795,1.0,0.040119521912350596,0.9519420828680172,0.9599152657498566
ENSG00000172215,CXCR6,0.011458395716801016,-0.08883443913394018,1.0,0.010552845443256187,0.11907644221685665,1.0,0.02047788510421962,1.4037689123925086,1.0,0.008915449313855689,0.12924661467592813,1.0
ENSG00000173578,XCR1,0.0006030734587790009,-1.2408375325789898,1.0,0.0026382113608140467,2.38211084805065,1.0,0.0,2.9342836290912873,1.0,0.0,1.6597613313747077,1.0
ENSG00000163823,CCR1,0.009046101881685012,-0.24083753257898977,1.0,0.0026382113608140467,-1.0773207705866463,1.0,0.01023894255210981,1.059814511175147,1.0,0.022288623284639222,1.6597613313747077,0.7610254235993933
ENSG00000121807,CCR2,0.005427661129011008,1.0810905623083729,1.0,0.0,-1.0773207705866472,1.0,0.0,1.059814511175147,1.0,0.004457724656927844,0.9227957372085012,1.0
ENSG00000223552,CCR5AS,0.0006030734587790009,-0.24083753257898977,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.0,2.244723832095864,1.0
ENSG00000160791,CCR5,0.016886056845812025,0.6171434625485821,1.0,0.0026382113608140467,-1.7471721688943163,1.0,0.030716827656329434,1.47485201045399,1.0,0.013373173970783532,0.2003297127374104,1.0
ENSG00000121797,CCRL2,0.010855322258022016,-0.3148381140227663,1.0,0.021105690886512374,1.2301077546056005,1.0,0.0,-0.2881087922451604,1.0,0.004457724656927844,-0.5101636700676044,1.0
ENSG00000283646,LINC02009,0.0012061469175580018,0.3441249681421663,1.0,0.0,0.7971483473294931,1.0,0.0,2.9342836290912873,1.0,0.0,1.6597613313747077,1.0
ENSG00000012223,LTF,0.09890404723975614,0.1712883712799509,1.0,0.10289024307174782,0.15714448305037632,1.0,0.11262836807320792,0.3560157809441402,1.0,0.049034971226206286,-0.9185065167724402,0.8029405774723846
ENSG00000163827,LRRC2,0.0030153672938950044,0.3441249681421663,1.0,0.0026382113608140467,0.797148347329494,1.0,0.0,1.7118912077548396,1.0,0.0,0.43736891003826006,1.0
ENSG00000178038,ALS2CL,0.030756746397729046,0.0001705669248046604,1.0,0.03429674769058261,0.282575174499736,1.0,0.02047788510421962,-0.04553848897108104,1.0,0.026746347941567064,-0.014010436304304541,1.0
ENSG00000181585,TMIE,0.0012061469175580018,-0.6558750318578337,1.0,0.0026382113608140467,1.797148347329494,1.0,0.0,2.5192461298124433,1.0,0.0,1.2447238320958638,1.0
ENSG00000160808,MYL3,0.0036184407526740053,-0.7554107054087478,1.0,0.0052764227216280934,0.797148347329494,1.0,0.0,1.059814511175147,1.0,0.008915449313855689,1.6597613313747077,1.0
ENSG00000160801,PTH1R,0.009046101881685012,0.17419996669985416,1.0,0.0052764227216280934,-0.28085416467177904,1.0,0.0,0.12692870703368353,1.0,0.013373173970783532,1.0747988306535516,1.0
ENSG00000160799,CCDC12,0.0759872558061541,-0.05950776786442802,1.0,0.09497560898930568,0.4017396547995826,1.0,0.11262836807320792,0.6863561156477025,1.0,0.035661797255422754,-1.028294662310552,0.8209782687137098
ENSG00000160796,NBEAL2,0.16644827462300424,-0.27684248603448314,1.0,0.2084186975043097,0.29889747980166925,1.0,0.2662125063548551,0.6594237878607043,1.0,0.16047808764940238,-0.12325163031093522,1.0
ENSG00000181555,SETD2,0.028947526021392042,-0.2699838782385058,1.0,0.03165853632976856,0.15181322862885693,1.0,0.06143365531265887,1.260511861412276,1.0,0.026746347941567064,-0.014010436304304541,1.0
ENSG00000088727,KIF9,0.004824587670232007,0.3441249681421663,1.0,0.0026382113608140467,0.06018275316328836,1.0,0.01023894255210981,2.1973180349250816,1.0,0.0,-0.21470778654143352,1.0
ENSG00000114648,KLHL18,0.01567990992825402,-0.8078781253028833,0.9128940383936555,0.029020324968954514,0.8377903318268398,1.0,0.02047788510421962,0.6447770118963039,1.0,0.026746347941567064,0.7301506592661049,1.0
ENSG00000260236,AC099778.1,0.0018092203763370026,0.7591624674210102,1.0,0.0,0.3821108480506492,1.0,0.0,2.5192461298124433,1.0,0.0,1.2447238320958638,1.0
ENSG00000076201,PTPN23,0.0675442273832481,-0.5905835716061141,0.7874878243723104,0.09497560898930568,0.38211084805065054,1.0,0.12286731062531774,0.7934210932514385,1.0,0.10252766710934041,0.49876945470240264,1.0
ENSG00000114650,SCAP,0.04703972978476207,1.2555882935405096,0.19794936638542523,0.013191056804070234,-1.4758701470769218,1.0,0.0,-2.004315826244569,1.0,0.035661797255422754,0.022331410759416137,1.0
ENSG00000163832,ELP6,0.02774137910383404,-0.008176775788714785,1.0,0.03165853632976856,0.3276630640282745,1.0,0.02047788510421962,0.1042086305336003,1.0,0.022288623284639222,-0.10105100474586592,1.0
ENSG00000173473,SMARCC1,0.0633227131717951,-0.3458070921805323,1.0,0.09761382035011973,0.6642540768321492,1.0,0.0921504829689883,0.5837863820071547,1.0,0.044577246569278445,-0.5437720627104254,1.0
ENSG00000132153,DHX30,0.08925487189929213,0.17097606582556768,1.0,0.0844227635460495,0.0002402127070060267,1.0,0.07167259786476868,-0.10280568964393222,1.0,0.07132359451084551,-0.22240217833143472,1.0
ENSG00000047849,MAP4,0.11036244295655716,-0.17670719515927402,1.0,0.10552845443256187,-0.11208618874732323,1.0,0.1023894255210981,-0.049228248120142926,1.0,0.16493581230633023,0.6222866259560447,0.8354746726254818
ENSG00000164045,CDC25A,0.004824587670232007,-0.07091253113667761,1.0,0.0,-1.2028516526705069,1.0,0.02047788510421962,2.7822805356462386,1.0,0.004457724656927844,0.7852922134585665,1.0
ENSG00000164047,CAMP,0.0030153672938950044,-0.6558750318578346,1.0,0.0052764227216280934,1.1597184267142024,1.0,0.0,1.3493211283701312,1.0,0.004457724656927844,1.2447238320958638,1.0
ENSG00000164048,ZNF589,0.04040592173819306,-0.06026528693716937,1.0,0.036934959051396654,-0.08603798768775572,1.0,0.04095577020843924,0.302015413591775,1.0,0.049034971226206286,0.40342157811492196,1.0
ENSG00000172113,NME6,0.012664542634359018,-0.24083753257898977,1.0,0.01582926816488428,0.4890260519671621,1.0,0.01023894255210981,0.5650498194255684,1.0,0.013373173970783532,0.3867428369682919,1.0
ENSG00000164050,PLXNB1,0.031962893315287046,-0.44014634080239645,1.0,0.05012601585546689,0.6816711299095584,1.0,0.04095577020843924,0.5192461298124442,1.0,0.03120407259849491,-0.02206270859903725,1.0
ENSG00000164051,CCDC51,0.0072368815053480105,-0.540397814437898,1.0,0.013191056804070234,1.0601827531632884,1.0,0.02047788510421962,1.9342836290912881,1.0,0.0,-1.0772042627914988,1.0
ENSG00000232112,TMA7,0.5415599659835428,0.5489719599070031,0.40618845295451683,0.3825406473180368,-0.4124830518704703,1.0,0.43003558718861207,-0.1786104273146456,1.0,0.32095617529880477,-0.6502599968284807,0.8354746726254818
ENSG00000164053,ATRIP,0.008443028422906012,0.08109056230837286,1.0,0.00791463408244214,0.294648006800311,1.0,0.01023894255210981,1.2713186163688581,1.0,0.004457724656927844,-0.003203681347721421,1.0
ENSG00000164054,SHISA5,0.16705134808178324,0.05792457772933002,1.0,0.15565447028802876,-0.08168596314804866,1.0,0.1843009659379766,0.22801483214799845,1.0,0.15602036299247454,-0.057026380853868464,1.0
ENSG00000114268,PFKFB4,0.0024122938351160035,0.08109056230837375,1.0,0.0,-0.20285165267050687,1.0,0.01023894255210981,3.1973180349250816,1.0,0.0,0.6597613313747077,1.0
ENSG00000145040,UCN2,0.0012061469175580018,0.3441249681421663,1.0,0.0,0.7971483473294931,1.0,0.0,2.9342836290912873,1.0,0.0,1.6597613313747077,1.0
ENSG00000114270,COL7A1,0.03437518715040305,-0.13774403961488613,1.0,0.036934959051396654,0.15971842671420244,1.0,0.05119471276054905,0.8004278823564981,1.0,0.03120407259849491,-0.02206270859903725,1.0
ENSG00000010256,UQCRC1,0.1302638670962642,0.18086369698086502,1.0,0.11608129987581806,-0.10902963031398505,1.0,0.06143365531265887,-0.8582742910382355,1.0,0.13373173970783533,0.138224210795185,1.0
ENSG00000183396,TMEM89,0.0006030734587790009,-0.24083753257898977,1.0,0.0,1.3821108480506492,1.0,0.0,3.5192461298124433,1.0,0.0,2.244723832095864,1.0
ENSG00000225697,SLC26A6,0.018695277222149028,0.058722749279918496,1.0,0.02374390224732642,0.5747559259930464,1.0,0.02047788510421962,0.7118912077548405,1.0,0.004457724656927844,-1.1815409226062341,1.0
ENSG00000008300,CELSR3,0.00663380804656901,-0.9778031267451954,1.0,0.010552845443256187,0.6165761016876736,1.0,0.02047788510421962,1.856281117090015,1.0,0.013373173970783532,1.0747988306535516,1.0
ENSG00000213672,NCKIPSD,0.02593215872749704,0.21859408605830755,1.0,0.026382113608140467,0.22683262257273995,1.0,0.02047788510421962,0.271318616368859,1.0,0.013373173970783532,-0.5626310899617399,1.0
ENSG00000068745,IP6K2,0.07659032926493312,0.4737602485587624,1.0,0.05540243857709498,-0.33836662332698664,1.0,0.04095577020843924,-0.49867577818481834,1.0,0.05795042054006198,-0.20530908853918417,1.0
