Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000204386,NEU1,0.40703290118749325,0.05102169258333866,0.9557726985770824,0.39275706566335467,-0.05102169258333866,0.9557726985770824
ENSG00000204385,SLC44A4,0.14936185859026038,-2.5177478396225985,1.263195821850191e-26,0.8594816423667576,2.5177478396225985,1.263195821850191e-26
ENSG00000204371,EHMT2,0.24282220285434145,-0.0665312500786337,0.9250937256279129,0.25419820695453194,0.0665312500786337,0.9250937256279129
ENSG00000166278,C2,0.17556569343065695,0.5215538104847028,0.1237908558461096,0.12189012382655835,-0.5215538104847028,0.1237908558461096
ENSG00000243649,CFB,1.0734837672949125,-1.6257434643145694,2.088411732786057e-15,3.3149946497103304,1.6257434643145694,2.088411732786057e-15
ENSG00000204356,NELFE,0.7511765987580348,-0.12069403928739636,0.7660117965991635,0.816768009230955,0.12069403928739636,0.7660117965991635
ENSG00000204351,SKIV2L,0.3074583287939863,-0.019308940129951546,1.0,0.3114969831123158,0.019308940129951546,1.0
ENSG00000204348,DXO,0.20963067872317248,0.08144588528896213,0.9273071676278514,0.19794122672688963,-0.08144588528896213,0.9273071676278514
ENSG00000204344,STK19,0.302217561825907,0.2599647260672291,0.4805651440146779,0.2521146150942489,-0.2599647260672291,0.4805651440146779
ENSG00000231852,CYP21A2,0.013975378581544831,-0.6259834002922089,0.45874793326203833,0.02187771453297201,0.6259834002922089,0.45874793326203833
ENSG00000168477,TNXB,1.3058244362130953,1.4071834636429907,2.2133859606758456e-10,0.4917276790267995,-1.4071834636429907,2.2133859606758456e-10
ENSG00000213676,ATF6B,0.7695192831463123,-0.08224827463877088,0.8650067292441758,0.814684417370672,0.08224827463877088,0.8650067292441758
ENSG00000204315,FKBPL,0.03843229109924829,-0.932086528017888,0.023014509358755892,0.07396751104004823,0.932086528017888,0.023014509358755892
ENSG00000204314,PRRT1,0.012228456258851729,0.3309478778159054,0.8806106693034191,0.009376163371273718,-0.3309478778159054,0.8806106693034191
ENSG00000221988,PPT2,0.17905953807604316,0.08375775004688979,0.913776813876195,0.16877094068292695,-0.08375775004688979,0.913776813876195
ENSG00000241404,EGFL8,0.15896993136507245,0.17422237412845254,0.7419181676008567,0.1406424505691058,-0.17422237412845254,0.7419181676008567
ENSG00000204310,AGPAT1,0.8166861858590261,0.17340660082942522,0.6511686389227874,0.7240481714483594,-0.17340660082942522,0.6511686389227874
ENSG00000204308,RNF5,0.6428674147510622,-0.577116754239519,0.014964033358246243,0.9594940516603438,0.577116754239519,0.014964033358246243
