Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000171617,ENC1,2.080253922712307,-0.017479047686778326,1.0,2.379221561259988,0.2877029419826721,0.5259854863706616,2.0259230310842256,-0.07875900272362957,0.8830208035169232,1.0545121744038843,-1.0419471209666358,0.3157544363429675
ENSG00000049860,HEXB,1.2788786590726358,-0.08692893997393375,0.9810797259389893,1.3074142523237484,-0.05409198616821792,1.0,1.437022832416042,0.16010986956120837,0.6586669338979755,1.193649197415508,-0.1790584029798502,1.0
ENSG00000164347,GFM2,0.18477305301536456,-0.3575524245359216,0.5878551622479692,0.21926426523346196,-0.06455301217529508,1.0,0.24858766851230327,0.220176438133187,0.5914716379437654,0.28559704723438534,0.38665601696442975,0.9714198043419362
ENSG00000164346,NSA2,0.672656957044698,-0.02154073200012019,1.0,0.7286110677012556,0.1532896180605085,0.8710541731231046,0.6088403859820049,-0.24289031767859465,0.49643750459762,0.8494681404920179,0.3457450462535935,0.9328325416598988
ENSG00000198780,FAM169A,0.035293729227653906,-0.6187264883441879,0.5204764821010534,0.04766614461596999,-0.159515955936385,0.9915731158536345,0.03988037462764223,-0.5222351080300038,0.38465994198825804,0.1977210327007283,2.2718304723889204,0.00021953668086923355
ENSG00000176928,GCNT4,0.045674237824022704,-1.0657807255060812,0.04158074766257196,0.058561263385334565,-0.7807420006443127,0.11344838707211316,0.13958131119674783,1.26963638285658,6.443967531843617e-05,0.0951990157447951,0.2290173888499467,1.0
ENSG00000145700,ANKRD31,0.0,-1.9499323968195608,0.35655544717040827,0.0054475593846822845,0.05138082656223286,1.0,0.007976074925528447,0.845496676470483,0.627397016358722,0.01464600242227617,1.9650458637621,0.8339733441384563
ENSG00000113161,HMGCR,0.09550067908659292,-1.2948166691879588,0.0006280560421875817,0.20564536677175627,0.002647003728886599,1.0,0.27517458493073144,0.7193879073206608,0.009810058999158891,0.21236703512300448,0.08462747951477168,1.0
ENSG00000113163,CERT1,0.24082779943575608,-0.14399954983115482,0.9039944381703903,0.2887206473881611,0.22894589020667788,0.782780260488405,0.2552343976169103,-0.04988632008448701,0.9869148495023536,0.21969003633414255,-0.23142827021339207,1.0
ENSG00000122008,POLK,0.5190254298184398,-0.12343917567207197,0.9286486718144528,0.6101266510844159,0.21409434097115942,0.7658648952936252,0.5078101035919778,-0.1953545610609354,0.6185900665959928,0.6517471077912895,0.25321727027326535,1.0
ENSG00000189045,ANKDD1B,0.03321762750838015,-0.48395793231549167,0.6693072396400745,0.04766614461596999,0.13856539699660964,1.0,0.0505151411950135,0.2729179002051607,0.7118757787976963,0.04393800726682851,0.1550168074061702,1.0
ENSG00000152359,POC5,0.04775033954329646,-1.115741289789641,0.030709152749291202,0.09805606892428113,0.11192236849728365,0.9931918731924559,0.1183117780620053,0.5691654480232322,0.13893004774720003,0.0951990157447951,0.11548844321953267,1.0
ENSG00000122012,SV2C,0.008304406877095038,-3.1467331042532685,5.865727508601232e-06,0.017704568000217427,-2.422550361770179,6.6402048121045625e-06,0.17680299418254725,3.5896577720408938,1.1080704047184327e-18,0.01464600242227617,-1.8139272569256817,0.5281586810250986
ENSG00000145703,IQGAP2,0.0020761017192737594,0.7505073213215319,1.0,0.004085669538511714,1.8993777331171833,0.5129847414682224,0.0,-1.4764314184168779,0.5596705469932145,0.0,1.5175868867908777,1.0
ENSG00000164220,F2RL2,0.1681642392611745,-0.6096170971267811,0.20465944827549565,0.35681513969668965,1.031406126800967,0.0003173795264956078,0.17946168582439007,-0.5866767351223894,0.06422835685180359,0.16842902785617594,-0.4794043633367835,1.0
ENSG00000181104,F2R,0.8387450945865987,-0.4237649359645512,0.35891736873044605,1.4762885932488992,0.8179501337733374,0.0013408827269067636,0.8481226337478582,-0.4732671165729937,0.08451362019938914,0.768915127169499,-0.4871688817192326,1.0
ENSG00000164251,F2RL1,0.045674237824022704,-1.5839117177490283,0.0003091336834092252,0.07626583138555199,-0.8970888727976849,0.02920256630506999,0.22465944373571792,1.8454966764704839,4.142264724735271e-11,0.04393800726682851,-1.3073264066510304,0.4775596528337763
ENSG00000171643,S100Z,0.09965288252514044,0.10782932274408763,0.9739807088093723,0.1089511876936457,0.3203644987272134,0.7490336467421822,0.06513794522514899,-0.758574647198377,0.04940797901584511,0.16842902785617594,0.9487440514329992,0.38865195982894246
ENSG00000145708,CRHBP,0.004152203438547519,0.16554482060037579,1.0,0.0054475593846822845,0.4139509059469413,1.0,0.002658691641842816,-0.7394658242506722,0.7857067404367748,0.01464600242227617,2.254552480957085,0.7740967225331163
ENSG00000164252,AGGF1,0.48580780231005966,-0.30519048408185423,0.5975187675716548,0.5896983033918574,0.05730262057547053,1.0,0.6234631900121403,0.1867382464146804,0.6041077131520912,0.5419020896242183,-0.08268286671812619,1.0
ENSG00000132846,ZBED3,0.11003339112150924,0.26699008415992065,0.7604474379243734,0.09669417907811056,0.014020299058306485,1.0,0.07444336597159884,-0.5310666749937245,0.22913107203732336,0.16842902785617594,0.9246315953161912,0.5168155957463113
ENSG00000113231,PDE8B,0.031141525789106388,-1.1321357280403097,0.056588054297642264,0.05719937353916399,-0.18215215237941473,0.9617723899595312,0.06114990776238476,-0.04285796770060735,1.0,0.21236703512300448,2.0459658591456664,0.0002950538619934443
ENSG00000164253,WDR41,0.33010017336452774,-0.015027425041445719,1.0,0.37315781785073654,0.2578317040296598,0.6956095731963796,0.3057495388119238,-0.188450655452854,0.6640346668214231,0.28559704723438534,-0.213596354781322,1.0
ENSG00000132842,AP3B1,0.46089458167877456,-0.13684308789134203,0.90215586457303,0.5365845993912051,0.174147394635218,0.8389570272091272,0.5091394494128992,0.05541974584471532,0.931663472210634,0.34418105692349,-0.5413068022626901,0.9656771439557353
ENSG00000085365,SCAMP1,0.30933915617179014,-0.34485453480132877,0.5674397967173788,0.37315781785073654,-0.008561713894048806,1.0,0.34164187597680185,-0.20126779086543767,0.626813599005753,0.7982071320140512,1.2093637071908292,0.013625453029949306
ENSG00000145685,LHFPL2,0.4733511919944171,0.2255764544104235,0.6996817471273282,0.4970897938522585,0.38717157483134157,0.35548392506205256,0.3509472967232517,-0.38774312710295633,0.23244935674463152,0.21236703512300448,-0.9984282602127865,0.5180034512390903
ENSG00000113273,ARSB,0.3903071232234667,0.387937241936823,0.41429771704219603,0.39222427569712454,0.48184637834978195,0.2116296368623585,0.2060486022428182,-0.8886918330251485,0.001764972509639156,0.3075660508677996,-0.038001011796764406,1.0
ENSG00000132837,DMGDH,0.035293729227653906,1.165544820600375,0.21117003689031838,0.029961576615752567,0.963508070536899,0.3684912273243805,0.005317383283685632,-2.154503323529516,0.004350163235238203,0.0,-1.619916636959057,0.8199391218485726
ENSG00000132840,BHMT2,0.27196932522486245,0.3110856634157282,0.587260906082139,0.3091489950807197,0.6988447457444749,0.030978873796765293,0.13160523627121937,-1.1179774475044022,8.140922219055036e-05,0.22701303754528063,0.00031119358129672037,1.0
ENSG00000145692,BHMT,0.010380508596368796,0.24800698079234795,1.0,0.010895118769364569,0.2619478125018917,1.0,0.007976074925528447,-0.3471484014719124,0.8588706942516194,0.01464600242227617,1.1025493875120347,1.0
ENSG00000152409,JMY,0.47957949715223835,0.023525815727947208,1.0,0.4957279040060879,0.10051760522503472,0.9647476443423907,0.41741458776932205,-0.27525548299012625,0.4350004691017844,0.6517471077912895,0.501645342921857,0.7518989093372815
ENSG00000152413,HOMER1,0.2034579684888284,0.7074385994296453,0.08753631788468837,0.13346520492471597,-0.14369098877470243,0.9615324868933685,0.11299439477831967,-0.4897898012718973,0.2066138195796591,0.1464600242227617,0.09228105205820736,1.0
ENSG00000164329,TENT2,0.3778505129078242,-0.3243798903094606,0.5878551622479692,0.4589568781594825,0.033470628704466376,1.0,0.4891992620990781,0.18068086806011308,0.6216665897066147,0.4759950787239755,0.08949323468658821,1.0
ENSG00000164309,CMYA5,0.09757678080586668,0.7963110109346561,0.1409431079397273,0.06809449230852856,0.07994997875900411,1.0,0.045197757911327865,-0.7531407611477494,0.10944418976392162,0.05858400968910468,-0.034954136237900446,1.0
ENSG00000177034,MTX3,0.14947932378771067,-0.1629559282104731,0.8978464047036613,0.17704568000217427,0.17124950221015478,0.9111437965986073,0.1701562650779402,0.08193687229256463,0.9110195918041372,0.11716801937820936,-0.443709583878638,1.0
ENSG00000113296,THBS4,2.2214288396229223,0.5816304093120852,0.06332324642719082,1.8181229446377125,0.21766589091468802,0.756391912297307,1.1365906768878038,-0.7700384293933534,0.0017022906305196928,1.5890912628169644,-0.06339941929329851,1.0
ENSG00000164300,SERINC5,0.35916559743436033,-0.05447669627332585,1.0,0.35681513969668965,-0.08129400594839509,1.0,0.41076785866471505,0.23897803238287985,0.5052041901701866,0.2636280436009711,-0.49212826804233334,1.0
ENSG00000164299,SPZ1,0.0,0.7505073213215319,1.0,0.0,-0.10062226688281761,1.0,0.001329345820921408,1.8454966764704839,0.6057696612398329,0.0,2.8395149816782412,1.0
ENSG00000039319,ZFYVE16,0.42352475073184687,-0.07582413309261704,1.0,0.5161562516986465,0.3607088846699621,0.39579076732898644,0.38152225060444406,-0.31549520020182076,0.34855272496412176,0.4393800726682851,0.003723410642262337,1.0
ENSG00000152380,FAM151B,0.10795728940223548,0.5715371802762119,0.34782737854267254,0.08852284000108714,0.20230486607448972,0.9276893634005855,0.06513794522514899,-0.4531616390940312,0.3434563087224403,0.03661500605569042,-0.959226810074655,0.8381735345449378
ENSG00000189127,ANKRD34B,0.0020761017192737594,2.750507321321532,0.5878551622479692,0.0,-0.10062226688281761,1.0,0.0,-0.15450332352951612,1.0,0.0,2.8395149816782412,1.0
ENSG00000228716,DHFR,0.11003339112150924,-0.041499636402636764,1.0,0.1361889846170571,0.428306198924012,0.4803449138793198,0.09837159074818418,-0.3007240643805602,0.5416795897607671,0.08787601453365702,-0.29293531434540876,1.0
ENSG00000113318,MSH3,0.19515356161173336,-0.10590182504961865,0.9754714529914144,0.1988359175409034,-0.090774480926469,1.0,0.2206714062729537,0.1417381276941967,0.7773235375932384,0.22701303754528063,0.1706299974119938,1.0
ENSG00000113319,RASGRF2,0.6352871260977703,1.2610581076026128,2.202692614457012e-06,0.35409136000434854,0.02943827368155616,1.0,0.16085084433149036,-1.490552526661531,2.7508652346657167e-08,0.35882705934576614,0.05710641675086725,1.0
ENSG00000131730,CKMT2,0.04982644126257022,0.20453895221623863,0.9009770183809508,0.02315212738489971,-1.2526253603278663,0.03803093753600051,0.05317383283685632,0.3701586669238255,0.5974087453753439,0.10984501816707128,1.481962977060157,0.14157986516403476
ENSG00000131732,ZCCHC9,0.17024034098044827,0.05408439011183175,1.0,0.1607030018481274,-0.06999064822915324,1.0,0.17547364836162585,0.12599205237050004,0.8222145569713077,0.13181402180048554,-0.29193587194943627,1.0
ENSG00000172497,ACOT12,0.0020761017192737594,1.7505073213215319,0.7485933432461808,0.0013618898461705711,0.8993777331171824,0.9397205496136097,0.0,-0.7394658242506722,1.0,0.0,2.2545524809570834,1.0
ENSG00000145687,SSBP2,0.2636649183477674,-0.11985739826187292,0.9486633841193043,0.3064252153883785,0.18817523501605882,0.8456681733612321,0.24592897687046045,-0.2948246119269311,0.43938990295717506,0.41741106903487085,0.6260336142491885,0.6354204742474355
ENSG00000152348,ATG10,0.10795728940223548,0.06903683974702846,1.0,0.09805606892428113,-0.13961639849868046,0.9786303255444513,0.10634766567371264,0.0355995598504264,1.0,0.12449102058934744,0.3299598836151074,1.0
ENSG00000205464,ATP6AP1L,0.016608813754190075,-1.327495190679742,0.06759762654730218,0.03813291569277599,-0.04999619381284859,1.0,0.05317383283685632,0.7436170624512703,0.1448005229877953,0.051261008477966594,0.5727284409833393,1.0
ENSG00000174695,TMEM167A,0.3114152578910639,-0.5287573274872017,0.23410499866489864,0.4221858523128771,0.0177571744908811,1.0,0.49451664538276374,0.3913490157881001,0.17582236840148963,0.36615006055690424,-0.19023236171581126,1.0
ENSG00000152422,XRCC4,0.08719627220949788,-0.003137013991304727,1.0,0.07898961107789314,-0.22920647294422958,0.8844561815329671,0.101030282390027,0.31786735081527917,0.5141061340080031,0.07323001211138085,-0.16865894976745954,1.0
ENSG00000038427,VCAN,4.04839835258383,0.6609146555726766,0.01942520773928073,3.1105564086535846,0.15875479565867767,0.8527787554168874,2.161516304818209,-0.6144991088333824,0.011309563529273672,1.7648432918842785,-0.7585529030458612,0.6933711414325701
ENSG00000145681,HAPLN1,0.014532712034916314,3.165544820600376,0.02951547666862268,0.0,-2.4225503617701794,0.3156924485077574,0.002658691641842816,-0.56954082280836,0.7857067404367748,0.0,0.5175868867908777,1.0
ENSG00000164176,EDIL3,0.3259479699259802,0.849716925249431,0.011977998934633671,0.2274356043104854,0.1368770468438396,0.9425349714628085,0.12229981552476953,-1.1071976087511597,0.00022276455683032553,0.256305042389833,0.30553640967588946,1.0
