Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000099326,MZF1,0.4252397591017139,-0.11407608751081,0.9252172017980114,0.45032022402312255,-0.006831083417113026,1.0,0.4719217946635488,0.1013668967609862,0.8191032277960214
ENSG00000178591,DEFB125,0.0036977370356670774,3.1149923986814603,0.3384311030166444,0.0,-0.8459398938398621,1.0,0.0,-0.8084750023811349,1.0
ENSG00000125788,DEFB126,0.0018488685178335387,2.530029897960304,0.6010176524534118,0.0,-0.26097739311870605,1.0,0.0,-0.22351250165997882,1.0
ENSG00000185982,DEFB128,0.0,0.5300298979603042,1.0,0.0012685076733045706,1.739022606881294,0.8193633872308071,0.0,-0.22351250165997882,1.0
ENSG00000125903,DEFB129,0.0018488685178335387,2.530029897960304,0.6010176524534118,0.0,-0.26097739311870605,1.0,0.0,-0.22351250165997882,1.0
ENSG00000196476,C20orf96,0.09799003144517755,-0.4430030544394272,0.4583096498077374,0.11162867525080221,-0.2528495122353056,0.8193633872308071,0.15859666869840575,0.5809366892222143,0.08687172549783616
ENSG00000247315,ZCCHC3,0.3383429387635376,-0.03652056564697226,1.0,0.3475711024854523,0.01576192800240106,1.0,0.34813902885015896,0.019432751596948572,1.0
ENSG00000177732,SOX12,0.1331185332840148,0.2686433450079919,0.7022288641147697,0.11416569059741134,-0.04780350181163673,1.0,0.10830992008671611,-0.16284971975335472,0.7945088147994099
ENSG00000125841,NRSN2,0.2939700943355327,-0.06392138598810759,1.0,0.36279319456510717,0.42819610259058405,0.2964584536814549,0.25272314686900427,-0.40236058212390735,0.2244797620554815
ENSG00000101255,TRIB3,0.04437284442800493,-1.0740414257085575,0.027590971094140975,0.08245299876479709,-0.010999140110358407,1.0,0.1108887277078284,0.7275778978590743,0.0440348326458674
ENSG00000125826,RBCK1,0.5509628183143945,-0.46876333070970255,0.23020497561761943,0.6875311589310772,-0.06947053617490767,0.9958339695448539,0.840691284482606,0.4114646896313077,0.12195988440253698
ENSG00000125875,TBC1D20,0.7229075904729136,0.042764071126280445,0.986447741112783,0.7687156500225697,0.19667275374554433,0.7956451360735473,0.634386674793623,-0.24096467061932791,0.49664479156217783
ENSG00000125878,TCF15,0.01479094814266831,0.24052328076531904,1.0,0.017759107426263986,0.6459132024898127,0.7581592670341768,0.00902582667389301,-0.7470744577169919,0.428805231452174
ENSG00000271303,SRXN1,0.007395474071334155,-0.7918981969270593,0.5727994301904016,0.016490599752959415,0.5463775289388986,0.8193633872308071,0.014183441916117586,0.1915249976188651,0.9794553145338684
ENSG00000215397,SCRT2,0.0055466055535006165,0.9450673972391481,0.7701556240903661,0.0050740306932182825,0.739022606881294,0.9065253345062608,0.0012894038105561443,-1.2235125016599788,0.5288942540671474
ENSG00000101276,SLC52A3,0.051768318499339085,-1.063200218744453,0.022177885462376735,0.0646938913385331,-0.8084651884211995,0.07230358685649182,0.15859666869840575,1.408755713839534,4.186734149046821e-06
ENSG00000125898,FAM110A,0.18118911474768679,-0.2457549450964307,0.7284667841279199,0.22198884282829984,0.16503122398114112,0.8937465023344304,0.2101728211206515,0.03600741999757817,0.9976013459909323
ENSG00000101280,ANGPT4,0.0055466055535006165,0.9450673972391481,0.7875108763447412,0.0038055230199137116,0.15406010616013788,1.0,0.0025788076211122886,-0.44590492299642737,0.9150830587699001
ENSG00000101282,RSPO4,0.0018488685178335387,0.9450673972391481,0.8597374008478235,0.0025370153466091412,1.32398510760245,0.8019087585135312,0.0,-1.2235125016599788,0.7980064926399393
ENSG00000125818,PSMF1,0.7321519330620814,-0.2840581311063909,0.5852985712053832,0.8169189416081434,-0.09272896948377748,0.9637765943969826,0.9683422617276644,0.30732199671824134,0.284314232136662
ENSG00000125895,TMEM74B,0.07950134626684217,-0.12947955612590656,0.9559327151767364,0.1205082289639342,0.8810416117537216,0.027942555867312903,0.0554443638539142,-0.8830219557461891,0.02108356596769018
ENSG00000215595,C20orf202,0.009244342589167695,0.655560780044163,0.7766122631211014,0.0050740306932182825,-0.5240117989524995,0.9570529626649733,0.007736422863336865,0.26191432551026317,0.9572820433658917
ENSG00000244588,RAD21L1,0.0036977370356670774,1.1149923986814603,0.7248594518992024,0.0012685076733045706,-0.5829054880060678,0.9733452655584253,0.0025788076211122886,0.36144999906117725,1.0
ENSG00000101298,SNPH,0.07210587219550801,-0.006023002279906375,1.0,0.10148061386436565,0.8500539192700374,0.0547846487467009,0.04512913336946505,-0.9604780958261854,0.016408269254212897
ENSG00000125775,SDCBP2,0.07210587219550801,-1.7737508502167998,4.7009548898274764e-07,0.1331933056969799,-0.8950007122907482,0.00674478514497223,0.3726377012507257,1.7764874983400212,5.989194721782294e-13
ENSG00000088832,FKBP1A,2.1040123732945673,-0.4508443905525106,0.20134540365622067,2.876975403054766,0.17004403922368239,0.8193633872308071,2.8715022861085333,0.16373478358370663,0.6258268562711328
ENSG00000088833,NSFL1C,0.5065899738863896,-0.3834905813142284,0.389392051186222,0.6088836831861938,-0.04805183558295123,1.0,0.71561911485866,0.3350957368510871,0.2438629892118432
ENSG00000196209,SIRPB2,0.18488685178335387,0.6032788799909419,0.15010827790898182,0.16617450520289873,0.45249984812513055,0.4082519369799022,0.07736422863336866,-1.1507561592246645,0.00042435665541961574
ENSG00000125900,SIRPD,0.0036977370356670774,-0.5854473194596324,0.850007050713507,0.0038055230199137116,-0.8459398938398621,0.7725691485996355,0.011604634295005299,1.5134530925062277,0.166870670364224
ENSG00000089012,SIRPG,0.10908324255217879,0.6820329914053533,0.17027951082986445,0.09386956782453822,0.4286824862691434,0.5937199073855577,0.04255032574835276,-1.2021388508674122,0.0024628185971438087
ENSG00000198053,SIRPA,0.3254008591387028,0.15843165994635688,0.7958398164791759,0.31332139530622893,0.09702916112375859,0.9563827483514609,0.2707748002167903,-0.2303337675159931,0.5740813786797041
ENSG00000125834,STK35,0.521380922029058,0.370907392615083,0.34856240435862984,0.4097279784773763,-0.1281417104116136,0.930636648030221,0.3971363736512924,-0.19522345722855539,0.624710593064479
ENSG00000125780,TGM3,0.0018488685178335387,0.5300298979603042,1.0,0.0025370153466091412,0.739022606881294,0.9530594455201398,0.0012894038105561443,-0.22351250165997882,1.0
ENSG00000125835,SNRPB,0.2588415924966954,-0.03777788172178553,1.0,0.26384959604735064,-0.00482937287015206,1.0,0.26948539640623415,0.04364978979649159,0.9729567652493771
