Feature,Normalized.Dispersion
ENSG00000088280,1.7412743170499978
ENSG00000007968,-1.8612100032142307
ENSG00000117318,1.4475280141353601
ENSG00000011007,-1.3925604111107754
ENSG00000057757,-0.01488501174664687
ENSG00000011009,0.9077204459871098
ENSG00000117308,-2.940008085620969
ENSG00000117305,-1.3593873997621375
ENSG00000188822,1.8321055818989362
ENSG00000189266,-0.827838017516207
ENSG00000188529,-0.6445431752727966
ENSG00000142661,-1.6885682010249008
ENSG00000142677,-1.0690190846654033
ENSG00000185436,-2.528185755389648
ENSG00000158055,-0.7042511586196462
ENSG00000001460,0.39507860265828126
ENSG00000001461,-1.2063835444957882
ENSG00000117602,1.1668866917483605
ENSG00000184454,-3.167608229866837
ENSG00000133226,0.48536505832973587
ENSG00000169504,0.6166115860361039
ENSG00000020633,1.1693173109362736
ENSG00000117614,-0.9872903735369057
ENSG00000117616,0.4097367474486202
ENSG00000187010,1.2641010607379923
ENSG00000183726,-0.5789032169442977
ENSG00000204178,-0.13139614749476267
ENSG00000157978,2.461765341299183
ENSG00000117643,3.201749435628595
ENSG00000162430,-0.10989764000739481
ENSG00000117640,4.504580379757531
ENSG00000127423,-0.5517810041909473
ENSG00000182749,-1.577769056157183
ENSG00000117632,0.6250726874017215
ENSG00000158006,-0.9903008538636277
ENSG00000158008,-0.39225143164312365
ENSG00000158014,-2.350579469976816
ENSG00000158022,1.1578406732459936
ENSG00000175087,9.406669578741539
ENSG00000197245,-1.1335770889615995
ENSG00000282872,nan
ENSG00000142684,-1.5454325521062124
ENSG00000142675,-2.205372383456726
ENSG00000188782,1.0237962896046602
ENSG00000130695,-1.6760974070065517
ENSG00000142669,-0.0631513163316366
ENSG00000158062,0.47772255436517674
ENSG00000169442,13.851970871648758
ENSG00000176092,-1.1677580178680067
ENSG00000176083,-0.10555752733593453
ENSG00000131914,nan
ENSG00000117682,-0.35000177734134985
ENSG00000117713,0.8060327848622959
ENSG00000060642,0.6960561239856854
ENSG00000204160,8.95991034350305
ENSG00000142751,-1.1345653629853152
ENSG00000198746,-0.820399947501745
ENSG00000090273,-0.46461387956554484
ENSG00000131910,-1.7834459451518752
ENSG00000175707,-1.028221417567824
ENSG00000253368,0.27065419878250563
ENSG00000158246,-0.23103252496565452
ENSG00000090020,1.0257258045434348
ENSG00000142784,-0.7313354830739929
ENSG00000186501,-1.4220001077300788
ENSG00000142765,0.6095317044383473
ENSG00000142733,0.09198307699485468
ENSG00000142748,1.1386280232791637
ENSG00000174950,1.873367876212457
ENSG00000181773,2.1229400230662288
ENSG00000158195,-0.5200833311951933
ENSG00000126705,-0.3783820535147007
ENSG00000000938,1.9182126437779883
ENSG00000126709,8.009244709975713
ENSG00000009780,-0.034769922400812156
ENSG00000117758,1.503783661239698
ENSG00000117751,0.5820292458322711
ENSG00000130775,4.478785544975492
ENSG00000117748,0.665661684997494
ENSG00000130768,-2.4170541796559513
ENSG00000158161,-0.27685422544873317
ENSG00000169403,0.6050842156934868
ENSG00000126698,0.538440015745078
ENSG00000130770,0.0361085370220708
ENSG00000130766,4.242007488066962
ENSG00000130772,-1.0631044015171933
ENSG00000204138,-1.221595115421573
ENSG00000180198,-1.2604833152974617
ENSG00000180098,3.9702321555502627
ENSG00000120656,1.9371391595908385
ENSG00000188060,0.19100153168617015
ENSG00000162419,13.341032530162993
ENSG00000198492,2.663412685206518
ENSG00000116329,1.6714583513007517
ENSG00000159023,-0.0002936697535080324
ENSG00000253304,1.673903348465977
ENSG00000116350,2.678347147226668
ENSG00000116353,-0.34004019978658284
ENSG00000060656,-0.5727693738427003
ENSG00000162510,nan
ENSG00000162511,0.8469534030335573
ENSG00000162512,-0.38474657170338405
ENSG00000134644,1.7962105523575123
ENSG00000084628,nan
ENSG00000060688,-2.0566695459168294
ENSG00000121766,-0.8797245763176755
ENSG00000168528,9.576769723740414
ENSG00000142910,0.47630552107224394
ENSG00000084636,3.024006055195894
ENSG00000121753,-1.9587359958768564
ENSG00000134668,-0.19288081504757615
ENSG00000121774,-0.6560219167009907
ENSG00000121775,0.5596847664039245
ENSG00000025800,-0.2204731536221032
ENSG00000084652,2.0536261131740003
ENSG00000160050,1.6504693797566063
ENSG00000160051,-2.6448069109298866
ENSG00000222046,nan
ENSG00000160055,-0.1777469833543626
ENSG00000084623,-0.670879179550559
ENSG00000183615,-0.01948250807366297
ENSG00000182866,1.4649275128496724
ENSG00000116478,0.34076327049321664
ENSG00000175130,4.510662476322776
ENSG00000162526,-0.7296133604556896
ENSG00000225828,2.450229397563824
ENSG00000160058,-0.7501877592985479
ENSG00000273274,2.1389121460893157
ENSG00000160062,-1.0422094888600262
ENSG00000162520,5.2109524074116464
ENSG00000162522,10.088946046528473
ENSG00000134684,-0.1621886014218078
ENSG00000116497,0.9516990713445515
ENSG00000160097,0.3705264184779123
ENSG00000121905,-0.7675060706783402
ENSG00000121900,2.0546852840101533
ENSG00000116514,2.4713637736002294
